match_id,season,stage,date,country_name,league_name,venue,opponent_name,barca_goals,opponent_goals,barca_result,barca_points,barca_goal_difference,barca_possession,opponent_possession,has_possession_data,barca_shots_on,opponent_shots_on,barca_shots_off,opponent_shots_off,barca_total_shots,opponent_total_shots,barca_shot_accuracy,barca_corners,opponent_corners,barca_crosses,opponent_crosses,barca_fouls,opponent_fouls,barca_yellow_cards,opponent_yellow_cards,barca_red_cards,opponent_red_cards,barca_goal_events,opponent_goal_events
21521,2008/2009,1,31/08/2008 00:00,Spain,Spain LIGA BBVA,Away,CD Numancia,0,1,Loss,0,-1,74.0,26.0,True,6.0,2.0,15.0,3.0,21.0,5.0,0.2857142857142857,7.0,2.0,33.0,13.0,9.0,13.0,2.0,0.0,0.0,0.0,0.0,1.0
21535,2008/2009,10,08/11/2008 00:00,Spain,Spain LIGA BBVA,Home,Real Valladolid,6,0,Win,3,6,62.0,38.0,True,7.0,3.0,7.0,0.0,14.0,3.0,0.5,8.0,4.0,8.0,6.0,6.0,5.0,1.0,1.0,0.0,0.0,8.0,0.0
21547,2008/2009,11,16/11/2008 00:00,Spain,Spain LIGA BBVA,Away,RC Recreativo,2,0,Win,3,2,66.0,34.0,True,7.0,3.0,10.0,2.0,17.0,5.0,0.4117647058823529,5.0,5.0,25.0,10.0,11.0,21.0,2.0,3.0,0.0,0.0,2.0,0.0
21550,2008/2009,12,23/11/2008 00:00,Spain,Spain LIGA BBVA,Home,Getafe CF,1,1,Draw,1,0,67.0,33.0,True,7.0,7.0,9.0,1.0,16.0,8.0,0.4375,13.0,5.0,26.0,8.0,18.0,18.0,3.0,4.0,0.0,0.0,1.0,1.0
21564,2008/2009,13,29/11/2008 00:00,Spain,Spain LIGA BBVA,Away,Sevilla FC,3,0,Win,3,3,65.0,35.0,True,13.0,3.0,8.0,7.0,21.0,10.0,0.6190476190476191,2.0,1.0,15.0,15.0,13.0,14.0,3.0,0.0,0.0,1.0,3.0,0.0
21572,2008/2009,14,06/12/2008 00:00,Spain,Spain LIGA BBVA,Home,Valencia CF,4,0,Win,3,4,59.0,41.0,True,5.0,2.0,8.0,0.0,13.0,2.0,0.38461538461538464,3.0,3.0,7.0,14.0,15.0,19.0,0.0,5.0,0.0,0.0,4.0,0.0
21578,2008/2009,15,13/12/2008 00:00,Spain,Spain LIGA BBVA,Home,Real Madrid CF,2,0,Win,3,2,73.0,27.0,True,10.0,3.0,4.0,2.0,14.0,5.0,0.7142857142857143,12.0,4.0,31.0,10.0,13.0,17.0,3.0,5.0,0.0,0.0,3.0,0.0
21593,2008/2009,16,21/12/2008 00:00,Spain,Spain LIGA BBVA,Away,Villarreal CF,2,1,Win,3,1,61.0,39.0,True,8.0,1.0,4.0,6.0,12.0,7.0,0.6666666666666666,8.0,3.0,17.0,15.0,18.0,15.0,3.0,3.0,0.0,0.0,2.0,1.0
21603,2008/2009,17,03/01/2009 00:00,Spain,Spain LIGA BBVA,Home,RCD Mallorca,3,1,Win,3,2,68.0,32.0,True,7.0,3.0,5.0,2.0,12.0,5.0,0.5833333333333334,5.0,0.0,25.0,4.0,12.0,14.0,4.0,8.0,0.0,0.0,3.0,1.0
21614,2008/2009,18,11/01/2009 00:00,Spain,Spain LIGA BBVA,Away,CA Osasuna,3,2,Win,3,1,67.0,33.0,True,8.0,3.0,8.0,0.0,16.0,3.0,0.5,7.0,2.0,12.0,11.0,9.0,11.0,3.0,2.0,0.0,0.0,3.0,2.0
21625,2008/2009,19,17/01/2009 00:00,Spain,Spain LIGA BBVA,Home,RC Deportivo de La Coruña,5,0,Win,3,5,64.0,36.0,True,9.0,1.0,7.0,0.0,16.0,1.0,0.5625,9.0,4.0,25.0,10.0,8.0,10.0,0.0,0.0,0.0,1.0,5.0,0.0
21630,2008/2009,2,13/09/2008 00:00,Spain,Spain LIGA BBVA,Home,Racing Santander,1,1,Draw,1,0,70.0,30.0,True,13.0,1.0,6.0,0.0,19.0,1.0,0.6842105263157895,9.0,1.0,18.0,4.0,9.0,21.0,1.0,7.0,0.0,0.0,1.0,1.0
21638,2008/2009,20,24/01/2009 00:00,Spain,Spain LIGA BBVA,Home,CD Numancia,4,1,Win,3,3,73.0,27.0,True,8.0,1.0,10.0,2.0,18.0,3.0,0.4444444444444444,3.0,2.0,26.0,14.0,14.0,13.0,2.0,4.0,0.0,0.0,4.0,2.0
21648,2008/2009,21,01/02/2009 00:00,Spain,Spain LIGA BBVA,Away,Racing Santander,2,1,Win,3,1,67.0,33.0,True,2.0,3.0,4.0,3.0,6.0,6.0,0.3333333333333333,3.0,2.0,14.0,9.0,12.0,16.0,3.0,2.0,0.0,0.0,2.0,1.0
21661,2008/2009,22,08/02/2009 00:00,Spain,Spain LIGA BBVA,Home,Real Sporting de Gijón,3,1,Win,3,2,75.0,25.0,True,5.0,2.0,8.0,1.0,13.0,3.0,0.38461538461538464,7.0,2.0,23.0,7.0,13.0,14.0,2.0,3.0,0.0,0.0,3.0,1.0
21668,2008/2009,23,14/02/2009 00:00,Spain,Spain LIGA BBVA,Away,Real Betis Balompié,2,2,Draw,1,0,69.0,31.0,True,13.0,4.0,9.0,2.0,22.0,6.0,0.5909090909090909,7.0,1.0,36.0,7.0,10.0,17.0,2.0,3.0,0.0,0.0,3.0,3.0
21678,2008/2009,24,21/02/2009 00:00,Spain,Spain LIGA BBVA,Home,RCD Espanyol,1,2,Loss,0,-1,61.0,39.0,True,6.0,1.0,9.0,0.0,15.0,1.0,0.4,4.0,2.0,13.0,3.0,12.0,23.0,6.0,7.0,1.0,0.0,1.0,2.0
21691,2008/2009,25,01/03/2009 00:00,Spain,Spain LIGA BBVA,Away,Atlético Madrid,3,4,Loss,0,-1,54.0,46.0,True,4.0,9.0,6.0,7.0,10.0,16.0,0.4,3.0,6.0,20.0,18.0,15.0,14.0,2.0,3.0,0.0,0.0,3.0,4.0
21703,2008/2009,26,07/03/2009 00:00,Spain,Spain LIGA BBVA,Home,Athletic Club de Bilbao,2,0,Win,3,2,64.0,36.0,True,15.0,1.0,11.0,4.0,26.0,5.0,0.5769230769230769,5.0,1.0,11.0,5.0,16.0,25.0,3.0,4.0,0.0,0.0,2.0,0.0
21712,2008/2009,27,15/03/2009 00:00,Spain,Spain LIGA BBVA,Away,UD Almería,2,0,Win,3,2,68.0,32.0,True,7.0,2.0,8.0,2.0,15.0,4.0,0.4666666666666667,4.0,5.0,23.0,13.0,10.0,12.0,0.0,3.0,0.0,0.0,2.0,0.0
21724,2008/2009,28,22/03/2009 00:00,Spain,Spain LIGA BBVA,Home,Málaga CF,6,0,Win,3,6,66.0,34.0,True,11.0,3.0,8.0,6.0,19.0,9.0,0.5789473684210527,9.0,7.0,16.0,13.0,9.0,13.0,2.0,4.0,0.0,0.0,6.0,0.0
21735,2008/2009,29,04/04/2009 00:00,Spain,Spain LIGA BBVA,Away,Real Valladolid,1,0,Win,3,1,,,False,6.0,3.0,6.0,3.0,12.0,6.0,0.5,4.0,4.0,14.0,11.0,8.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0
21738,2008/2009,3,21/09/2008 00:00,Spain,Spain LIGA BBVA,Away,Real Sporting de Gijón,6,1,Win,3,5,68.0,32.0,True,6.0,2.0,9.0,2.0,15.0,4.0,0.4,14.0,3.0,15.0,9.0,8.0,15.0,0.0,2.0,0.0,1.0,5.0,2.0
21756,2008/2009,30,11/04/2009 00:00,Spain,Spain LIGA BBVA,Home,RC Recreativo,2,0,Win,3,2,75.0,25.0,True,6.0,3.0,9.0,2.0,15.0,5.0,0.4,15.0,4.0,38.0,11.0,9.0,10.0,0.0,1.0,0.0,0.0,3.0,2.0
21764,2008/2009,31,18/04/2009 00:00,Spain,Spain LIGA BBVA,Away,Getafe CF,1,0,Win,3,1,69.0,31.0,True,10.0,1.0,7.0,2.0,17.0,3.0,0.5882352941176471,5.0,1.0,9.0,6.0,9.0,20.0,2.0,4.0,0.0,0.0,2.0,0.0
21776,2008/2009,32,22/04/2009 00:00,Spain,Spain LIGA BBVA,Home,Sevilla FC,4,0,Win,3,4,62.0,38.0,True,8.0,2.0,15.0,4.0,23.0,6.0,0.34782608695652173,8.0,2.0,16.0,14.0,9.0,12.0,2.0,2.0,0.0,0.0,4.0,0.0
21782,2008/2009,33,25/04/2009 00:00,Spain,Spain LIGA BBVA,Away,Valencia CF,2,2,Draw,1,0,63.0,37.0,True,8.0,3.0,4.0,4.0,12.0,7.0,0.6666666666666666,9.0,5.0,22.0,14.0,9.0,21.0,2.0,5.0,0.0,0.0,2.0,2.0
21794,2008/2009,34,02/05/2009 00:00,Spain,Spain LIGA BBVA,Away,Real Madrid CF,6,2,Win,3,4,60.0,40.0,True,8.0,2.0,3.0,1.0,11.0,3.0,0.7272727272727273,2.0,3.0,18.0,16.0,8.0,19.0,2.0,4.0,0.0,0.0,6.0,2.0
21806,2008/2009,35,10/05/2009 00:00,Spain,Spain LIGA BBVA,Home,Villarreal CF,3,3,Draw,1,0,60.0,40.0,True,5.0,1.0,6.0,0.0,11.0,1.0,0.45454545454545453,4.0,0.0,18.0,7.0,11.0,16.0,1.0,5.0,1.0,0.0,4.0,3.0
21812,2008/2009,36,17/05/2009 00:00,Spain,Spain LIGA BBVA,Away,RCD Mallorca,1,2,Loss,0,-1,60.0,40.0,True,10.0,8.0,5.0,5.0,15.0,13.0,0.6666666666666666,7.0,8.0,15.0,18.0,18.0,15.0,2.0,1.0,0.0,0.0,2.0,2.0
21824,2008/2009,37,23/05/2009 00:00,Spain,Spain LIGA BBVA,Home,CA Osasuna,0,1,Loss,0,-1,62.0,38.0,True,4.0,5.0,5.0,3.0,9.0,8.0,0.4444444444444444,7.0,5.0,15.0,11.0,5.0,16.0,3.0,4.0,1.0,0.0,0.0,1.0
21834,2008/2009,38,30/05/2009 00:00,Spain,Spain LIGA BBVA,Away,RC Deportivo de La Coruña,1,1,Draw,1,0,58.0,42.0,True,8.0,8.0,9.0,8.0,17.0,16.0,0.47058823529411764,5.0,7.0,11.0,14.0,15.0,6.0,1.0,1.0,0.0,0.0,1.0,2.0
21842,2008/2009,4,24/09/2008 00:00,Spain,Spain LIGA BBVA,Home,Real Betis Balompié,3,2,Win,3,1,65.0,35.0,True,9.0,3.0,7.0,5.0,16.0,8.0,0.5625,6.0,5.0,12.0,9.0,12.0,21.0,2.0,3.0,0.0,0.0,3.0,2.0
21853,2008/2009,5,27/09/2008 00:00,Spain,Spain LIGA BBVA,Away,RCD Espanyol,2,1,Win,3,1,65.0,35.0,True,15.0,4.0,15.0,3.0,30.0,7.0,0.5,11.0,0.0,41.0,4.0,16.0,24.0,2.0,4.0,0.0,0.0,2.0,1.0
21858,2008/2009,6,04/10/2008 00:00,Spain,Spain LIGA BBVA,Home,Atlético Madrid,6,1,Win,3,5,,,False,4.0,1.0,7.0,1.0,11.0,2.0,0.36363636363636365,3.0,1.0,12.0,8.0,7.0,14.0,1.0,4.0,0.0,0.0,6.0,1.0
21875,2008/2009,7,19/10/2008 00:00,Spain,Spain LIGA BBVA,Away,Athletic Club de Bilbao,1,0,Win,3,1,50.0,50.0,True,6.0,5.0,6.0,2.0,12.0,7.0,0.5,4.0,4.0,17.0,12.0,17.0,9.0,3.0,3.0,0.0,0.0,1.0,0.0
21884,2008/2009,8,25/10/2008 00:00,Spain,Spain LIGA BBVA,Home,UD Almería,5,0,Win,3,5,,,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0
21889,2008/2009,9,01/11/2008 00:00,Spain,Spain LIGA BBVA,Away,Málaga CF,4,1,Win,3,3,55.0,45.0,True,4.0,2.0,5.0,1.0,9.0,3.0,0.4444444444444444,4.0,1.0,9.0,12.0,24.0,19.0,3.0,2.0,0.0,0.0,3.0,2.0
21905,2009/2010,1,31/08/2009 00:00,Spain,Spain LIGA BBVA,Home,Real Sporting de Gijón,3,0,Win,3,3,75.0,25.0,True,8.0,6.0,9.0,3.0,17.0,9.0,0.47058823529411764,9.0,7.0,27.0,12.0,8.0,9.0,0.0,2.0,0.0,0.0,3.0,0.0
21915,2009/2010,10,07/11/2009 00:00,Spain,Spain LIGA BBVA,Home,RCD Mallorca,4,2,Win,3,2,68.0,32.0,True,7.0,5.0,6.0,3.0,13.0,8.0,0.5384615384615384,2.0,4.0,13.0,14.0,12.0,19.0,1.0,2.0,0.0,0.0,4.0,2.0
21924,2009/2010,11,21/11/2009 00:00,Spain,Spain LIGA BBVA,Away,Athletic Club de Bilbao,1,1,Draw,1,0,62.0,38.0,True,6.0,1.0,6.0,6.0,12.0,7.0,0.5,7.0,5.0,27.0,20.0,15.0,16.0,1.0,1.0,0.0,0.0,1.0,1.0
21934,2009/2010,12,29/11/2009 00:00,Spain,Spain LIGA BBVA,Home,Real Madrid CF,1,0,Win,3,1,58.0,42.0,True,4.0,8.0,4.0,8.0,8.0,16.0,0.5,6.0,6.0,25.0,17.0,16.0,22.0,1.0,5.0,0.0,0.0,1.0,0.0
21943,2009/2010,13,05/12/2009 00:00,Spain,Spain LIGA BBVA,Away,RC Deportivo de La Coruña,3,1,Win,3,2,65.0,35.0,True,9.0,2.0,4.0,2.0,13.0,4.0,0.6923076923076923,9.0,1.0,51.0,16.0,14.0,9.0,2.0,1.0,0.0,0.0,3.0,1.0
21953,2009/2010,14,12/12/2009 00:00,Spain,Spain LIGA BBVA,Home,RCD Espanyol,1,0,Win,3,1,70.0,30.0,True,3.0,2.0,7.0,2.0,10.0,4.0,0.3,10.0,2.0,26.0,8.0,12.0,17.0,3.0,3.0,0.0,0.0,1.0,0.0
21962,2009/2010,15,02/12/2009 00:00,Spain,Spain LIGA BBVA,Away,Xerez Club Deportivo,2,0,Win,3,2,66.0,34.0,True,3.0,6.0,8.0,1.0,11.0,7.0,0.2727272727272727,9.0,3.0,22.0,15.0,16.0,12.0,0.0,1.0,0.0,0.0,2.0,0.0
21972,2009/2010,16,02/01/2010 00:00,Spain,Spain LIGA BBVA,Home,Villarreal CF,1,1,Draw,1,0,63.0,37.0,True,7.0,3.0,5.0,3.0,12.0,6.0,0.5833333333333334,6.0,7.0,26.0,16.0,22.0,15.0,2.0,4.0,0.0,0.0,1.0,1.0
21981,2009/2010,17,10/01/2010 00:00,Spain,Spain LIGA BBVA,Away,CD Tenerife,5,0,Win,3,5,64.0,36.0,True,4.0,5.0,6.0,8.0,10.0,13.0,0.4,1.0,3.0,12.0,10.0,9.0,14.0,2.0,3.0,0.0,0.0,4.0,1.0
21991,2009/2010,18,16/01/2010 00:00,Spain,Spain LIGA BBVA,Home,Sevilla FC,4,0,Win,3,4,68.0,32.0,True,11.0,0.0,8.0,2.0,19.0,2.0,0.5789473684210527,10.0,2.0,40.0,7.0,11.0,11.0,2.0,4.0,0.0,0.0,3.0,1.0
22000,2009/2010,19,23/01/2010 00:00,Spain,Spain LIGA BBVA,Away,Real Valladolid,3,0,Win,3,3,70.0,30.0,True,7.0,6.0,5.0,3.0,12.0,9.0,0.5833333333333334,5.0,5.0,22.0,15.0,17.0,11.0,2.0,2.0,0.0,0.0,3.0,0.0
22016,2009/2010,2,12/09/2009 00:00,Spain,Spain LIGA BBVA,Away,Getafe CF,2,0,Win,3,2,61.0,39.0,True,8.0,6.0,4.0,9.0,12.0,15.0,0.6666666666666666,5.0,2.0,18.0,17.0,16.0,12.0,1.0,3.0,0.0,0.0,2.0,0.0
22025,2009/2010,20,30/01/2010 00:00,Spain,Spain LIGA BBVA,Away,Real Sporting de Gijón,1,0,Win,3,1,71.0,29.0,True,6.0,2.0,11.0,1.0,17.0,3.0,0.35294117647058826,9.0,2.0,25.0,9.0,8.0,15.0,3.0,6.0,0.0,0.0,1.0,0.0
22036,2009/2010,21,06/02/2010 00:00,Spain,Spain LIGA BBVA,Home,Getafe CF,2,1,Win,3,1,51.0,49.0,True,5.0,5.0,7.0,6.0,12.0,11.0,0.4166666666666667,5.0,1.0,10.0,14.0,9.0,11.0,3.0,3.0,2.0,0.0,2.0,1.0
22046,2009/2010,22,14/02/2010 00:00,Spain,Spain LIGA BBVA,Away,Atlético Madrid,1,2,Loss,0,-1,62.0,38.0,True,6.0,5.0,2.0,3.0,8.0,8.0,0.75,6.0,4.0,15.0,15.0,10.0,14.0,5.0,2.0,0.0,0.0,1.0,2.0
22057,2009/2010,23,20/02/2010 00:00,Spain,Spain LIGA BBVA,Home,Racing Santander,4,0,Win,3,4,65.0,35.0,True,6.0,1.0,6.0,2.0,12.0,3.0,0.5,6.0,0.0,13.0,3.0,12.0,12.0,3.0,4.0,0.0,0.0,4.0,0.0
22067,2009/2010,24,27/02/2010 00:00,Spain,Spain LIGA BBVA,Home,Málaga CF,2,1,Win,3,1,72.0,28.0,True,5.0,1.0,10.0,2.0,15.0,3.0,0.3333333333333333,12.0,3.0,40.0,9.0,6.0,13.0,1.0,1.0,0.0,0.0,3.0,1.0
22077,2009/2010,25,06/03/2010 00:00,Spain,Spain LIGA BBVA,Away,UD Almería,2,2,Draw,1,0,73.0,27.0,True,9.0,2.0,8.0,4.0,17.0,6.0,0.5294117647058824,5.0,5.0,24.0,11.0,11.0,16.0,0.0,0.0,1.0,0.0,3.0,1.0
22086,2009/2010,26,14/03/2010 00:00,Spain,Spain LIGA BBVA,Home,Valencia CF,3,0,Win,3,3,60.0,40.0,True,7.0,5.0,5.0,1.0,12.0,6.0,0.5833333333333334,6.0,1.0,14.0,6.0,4.0,11.0,1.0,5.0,0.0,0.0,4.0,0.0
22096,2009/2010,27,21/03/2010 00:00,Spain,Spain LIGA BBVA,Away,Real Zaragoza,4,2,Win,3,2,60.0,40.0,True,3.0,1.0,10.0,8.0,13.0,9.0,0.23076923076923078,6.0,4.0,24.0,17.0,14.0,15.0,3.0,3.0,0.0,0.0,4.0,2.0
22105,2009/2010,28,24/03/2010 00:00,Spain,Spain LIGA BBVA,Home,CA Osasuna,2,0,Win,3,2,67.0,33.0,True,5.0,2.0,6.0,1.0,11.0,3.0,0.45454545454545453,8.0,3.0,12.0,6.0,11.0,20.0,4.0,2.0,0.0,0.0,2.0,0.0
22115,2009/2010,29,27/03/2010 00:00,Spain,Spain LIGA BBVA,Away,RCD Mallorca,1,0,Win,3,1,67.0,33.0,True,4.0,3.0,2.0,4.0,6.0,7.0,0.6666666666666666,8.0,4.0,26.0,17.0,19.0,27.0,3.0,4.0,0.0,0.0,2.0,0.0
22126,2009/2010,3,19/09/2009 00:00,Spain,Spain LIGA BBVA,Home,Atlético Madrid,5,2,Win,3,3,54.0,46.0,True,3.0,5.0,2.0,5.0,5.0,10.0,0.6,7.0,8.0,9.0,11.0,8.0,16.0,1.0,3.0,0.0,0.0,5.0,2.0
22134,2009/2010,30,03/04/2010 00:00,Spain,Spain LIGA BBVA,Home,Athletic Club de Bilbao,4,1,Win,3,3,63.0,37.0,True,9.0,4.0,4.0,7.0,13.0,11.0,0.6923076923076923,6.0,8.0,22.0,18.0,3.0,5.0,1.0,1.0,0.0,0.0,4.0,1.0
22144,2009/2010,31,10/04/2010 00:00,Spain,Spain LIGA BBVA,Away,Real Madrid CF,2,0,Win,3,2,56.0,44.0,True,4.0,10.0,2.0,6.0,6.0,16.0,0.6666666666666666,7.0,4.0,10.0,24.0,14.0,29.0,4.0,4.0,0.0,0.0,2.0,0.0
22153,2009/2010,32,14/04/2010 00:00,Spain,Spain LIGA BBVA,Home,RC Deportivo de La Coruña,3,0,Win,3,3,73.0,27.0,True,10.0,2.0,7.0,2.0,17.0,4.0,0.5882352941176471,14.0,2.0,46.0,5.0,12.0,13.0,0.0,3.0,0.0,0.0,3.0,0.0
22163,2009/2010,33,17/04/2010 00:00,Spain,Spain LIGA BBVA,Away,RCD Espanyol,0,0,Draw,1,0,64.0,36.0,True,3.0,3.0,1.0,4.0,4.0,7.0,0.75,4.0,3.0,16.0,12.0,17.0,17.0,3.0,3.0,0.0,0.0,0.0,0.0
22172,2009/2010,34,24/04/2010 00:00,Spain,Spain LIGA BBVA,Home,Xerez Club Deportivo,3,1,Win,3,2,67.0,33.0,True,7.0,3.0,4.0,4.0,11.0,7.0,0.6363636363636364,3.0,4.0,4.0,8.0,15.0,16.0,1.0,9.0,0.0,1.0,3.0,1.0
22182,2009/2010,35,01/05/2010 00:00,Spain,Spain LIGA BBVA,Away,Villarreal CF,4,1,Win,3,3,64.0,36.0,True,5.0,3.0,5.0,2.0,10.0,5.0,0.5,4.0,3.0,16.0,13.0,6.0,16.0,3.0,4.0,0.0,0.0,4.0,1.0
22191,2009/2010,36,04/05/2010 00:00,Spain,Spain LIGA BBVA,Home,CD Tenerife,4,1,Win,3,3,78.0,22.0,True,5.0,2.0,9.0,1.0,14.0,3.0,0.35714285714285715,9.0,2.0,26.0,7.0,4.0,23.0,0.0,3.0,0.0,0.0,4.0,1.0
22201,2009/2010,37,08/05/2010 00:00,Spain,Spain LIGA BBVA,Away,Sevilla FC,3,2,Win,3,1,64.0,36.0,True,4.0,3.0,9.0,2.0,13.0,5.0,0.3076923076923077,4.0,2.0,24.0,9.0,10.0,22.0,6.0,5.0,0.0,0.0,3.0,2.0
22210,2009/2010,38,16/05/2010 00:00,Spain,Spain LIGA BBVA,Home,Real Valladolid,4,0,Win,3,4,77.0,23.0,True,6.0,5.0,5.0,4.0,11.0,9.0,0.5454545454545454,7.0,5.0,11.0,6.0,14.0,13.0,1.0,3.0,0.0,0.0,3.0,1.0
22227,2009/2010,4,22/09/2009 00:00,Spain,Spain LIGA BBVA,Away,Racing Santander,4,1,Win,3,3,72.0,28.0,True,7.0,1.0,4.0,2.0,11.0,3.0,0.6363636363636364,3.0,2.0,7.0,2.0,10.0,9.0,1.0,4.0,0.0,0.0,5.0,1.0
22237,2009/2010,5,26/09/2009 00:00,Spain,Spain LIGA BBVA,Away,Málaga CF,2,0,Win,3,2,65.0,35.0,True,6.0,1.0,2.0,2.0,8.0,3.0,0.75,1.0,3.0,5.0,8.0,16.0,15.0,3.0,3.0,0.0,1.0,2.0,0.0
22247,2009/2010,6,03/10/2009 00:00,Spain,Spain LIGA BBVA,Home,UD Almería,1,0,Win,3,1,72.0,28.0,True,10.0,0.0,4.0,0.0,14.0,0.0,0.7142857142857143,8.0,3.0,19.0,9.0,14.0,13.0,3.0,3.0,0.0,0.0,1.0,0.0
22256,2009/2010,7,17/10/2009 00:00,Spain,Spain LIGA BBVA,Away,Valencia CF,0,0,Draw,1,0,60.0,40.0,True,6.0,4.0,4.0,4.0,10.0,8.0,0.6,5.0,7.0,12.0,20.0,8.0,10.0,2.0,4.0,0.0,0.0,0.0,0.0
22266,2009/2010,8,25/10/2009 00:00,Spain,Spain LIGA BBVA,Home,Real Zaragoza,6,1,Win,3,5,77.0,23.0,True,9.0,5.0,3.0,1.0,12.0,6.0,0.75,6.0,1.0,14.0,3.0,9.0,14.0,0.0,2.0,0.0,0.0,8.0,1.0
22275,2009/2010,9,31/10/2009 00:00,Spain,Spain LIGA BBVA,Away,CA Osasuna,1,1,Draw,1,0,70.0,30.0,True,11.0,0.0,4.0,6.0,15.0,6.0,0.7333333333333333,7.0,4.0,16.0,11.0,9.0,15.0,3.0,1.0,0.0,0.0,2.0,0.0
22280,2010/2011,1,29/08/2010 00:00,Spain,Spain LIGA BBVA,Away,Racing Santander,3,0,Win,3,3,60.0,40.0,True,2.0,6.0,3.0,1.0,5.0,7.0,0.4,5.0,6.0,13.0,15.0,10.0,13.0,1.0,4.0,0.0,0.0,3.0,1.0
22290,2010/2011,10,07/11/2010 00:00,Spain,Spain LIGA BBVA,Away,Getafe CF,3,1,Win,3,2,64.0,36.0,True,6.0,5.0,7.0,8.0,13.0,13.0,0.46153846153846156,3.0,5.0,13.0,19.0,10.0,10.0,2.0,4.0,0.0,0.0,3.0,1.0
22300,2010/2011,11,13/11/2010 00:00,Spain,Spain LIGA BBVA,Home,Villarreal CF,3,1,Win,3,2,64.0,36.0,True,2.0,1.0,9.0,4.0,11.0,5.0,0.18181818181818182,3.0,3.0,9.0,3.0,17.0,17.0,2.0,3.0,0.0,0.0,3.0,1.0
22311,2010/2011,12,20/11/2010 00:00,Spain,Spain LIGA BBVA,Away,UD Almería,8,0,Win,3,8,76.0,24.0,True,9.0,3.0,4.0,8.0,13.0,11.0,0.6923076923076923,5.0,6.0,11.0,10.0,4.0,9.0,1.0,2.0,0.0,0.0,7.0,1.0
22321,2010/2011,13,29/11/2010 00:00,Spain,Spain LIGA BBVA,Home,Real Madrid CF,5,0,Win,3,5,67.0,33.0,True,3.0,2.0,7.0,5.0,10.0,7.0,0.3,3.0,6.0,11.0,18.0,11.0,18.0,5.0,8.0,0.0,1.0,5.0,0.0
22332,2010/2011,14,04/12/2010 00:00,Spain,Spain LIGA BBVA,Away,CA Osasuna,3,0,Win,3,3,69.0,31.0,True,6.0,2.0,5.0,2.0,11.0,4.0,0.5454545454545454,5.0,3.0,13.0,11.0,5.0,21.0,0.0,3.0,0.0,0.0,3.0,0.0
22342,2010/2011,15,12/12/2010 00:00,Spain,Spain LIGA BBVA,Home,Real Sociedad,5,0,Win,3,5,79.0,21.0,True,5.0,0.0,7.0,2.0,12.0,2.0,0.4166666666666667,11.0,2.0,14.0,1.0,6.0,8.0,1.0,0.0,0.0,0.0,5.0,0.0
22353,2010/2011,16,18/12/2010 00:00,Spain,Spain LIGA BBVA,Away,RCD Espanyol,5,1,Win,3,4,57.0,43.0,True,9.0,5.0,5.0,1.0,14.0,6.0,0.6428571428571429,6.0,2.0,32.0,15.0,15.0,18.0,3.0,5.0,0.0,0.0,5.0,1.0
22363,2010/2011,17,02/01/2011 00:00,Spain,Spain LIGA BBVA,Home,Levante UD,2,1,Win,3,1,75.0,25.0,True,12.0,2.0,10.0,0.0,22.0,2.0,0.5454545454545454,12.0,1.0,22.0,8.0,11.0,13.0,3.0,2.0,0.0,0.0,2.0,1.0
22374,2010/2011,18,08/01/2011 00:00,Spain,Spain LIGA BBVA,Away,RC Deportivo de La Coruña,4,0,Win,3,4,68.0,32.0,True,2.0,3.0,1.0,3.0,3.0,6.0,0.6666666666666666,7.0,4.0,11.0,8.0,6.0,8.0,0.0,1.0,0.0,0.0,4.0,0.0
22384,2010/2011,19,16/01/2011 00:00,Spain,Spain LIGA BBVA,Home,Málaga CF,4,1,Win,3,3,70.0,30.0,True,4.0,1.0,3.0,1.0,7.0,2.0,0.5714285714285714,8.0,1.0,15.0,2.0,11.0,10.0,1.0,1.0,0.0,0.0,4.0,1.0
22390,2010/2011,2,11/09/2010 00:00,Spain,Spain LIGA BBVA,Home,Hércules Club de Fútbol,0,2,Loss,0,-2,70.0,30.0,True,7.0,4.0,7.0,0.0,14.0,4.0,0.5,13.0,2.0,39.0,6.0,7.0,6.0,2.0,2.0,0.0,0.0,0.0,2.0
22400,2010/2011,20,22/01/2011 00:00,Spain,Spain LIGA BBVA,Home,Racing Santander,3,0,Win,3,3,69.0,31.0,True,8.0,3.0,4.0,3.0,12.0,6.0,0.6666666666666666,8.0,1.0,16.0,5.0,6.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0
22410,2010/2011,21,29/01/2011 00:00,Spain,Spain LIGA BBVA,Away,Hércules Club de Fútbol,3,0,Win,3,3,67.0,33.0,True,9.0,2.0,6.0,2.0,15.0,4.0,0.6,8.0,2.0,18.0,7.0,7.0,11.0,1.0,3.0,0.0,0.0,3.0,0.0
22419,2010/2011,22,05/02/2011 00:00,Spain,Spain LIGA BBVA,Home,Atlético Madrid,3,0,Win,3,3,64.0,36.0,True,4.0,3.0,7.0,2.0,11.0,5.0,0.36363636363636365,5.0,5.0,30.0,10.0,9.0,11.0,2.0,3.0,0.0,0.0,3.0,0.0
