id,match_id,homepos,awaypos,elapsed,elapsed_plus
972413,8261,54,46,25,
972520,8261,53,47,43,
972799,8261,53,47,67,
971912,8263,53,47,23,
971954,8263,49,51,43,
972008,8263,52,48,69,
972042,8263,51,49,90,1
975658,8265,47,53,22,
976450,8265,51,49,65,
980069,8270,54,46,36,
980163,8270,52,48,45,
980460,8270,54,46,64,
980729,8270,55,45,89,
979989,8274,37,63,24,
980171,8274,41,59,45,1
980499,8274,39,61,69,
983543,8275,37,63,25,
983766,8275,48,52,45,
984188,8275,46,54,70,
984413,8275,40,60,90,
984792,8276,44,56,22,
985382,8276,50,50,65,
993306,8277,80,20,15,
993434,8277,70,30,34,
993496,8277,67,33,43,
993710,8277,70,30,64,
993839,8277,72,28,89,
996650,8278,50,50,25,
996881,8278,53,47,45,2
997226,8278,55,45,71,
997365,8278,56,44,90,1
990957,8280,37,63,24,
991139,8280,41,59,68,
991233,8280,41,59,90,1
991539,8284,53,47,23,
992162,8284,51,49,67,
995424,8285,53,47,24,
995618,8285,49,51,45,
1006314,8286,52,48,25,
1006530,8286,54,46,45,
1006903,8286,48,52,70,
1007059,8286,54,46,90,
1004846,8287,42,58,25,
1004981,8287,43,57,45,
1005286,8287,42,58,70,
1005425,8287,39,61,90,
1002473,8293,58,42,23,
1002507,8293,62,38,43,
1002571,8293,62,38,81,
1014116,8295,53,47,25,
1014385,8295,54,46,45,1
1014875,8295,55,45,70,
1015185,8295,57,43,90,3
1016300,8296,57,43,25,
1016413,8296,56,44,45,
1016741,8296,60,40,70,
1016840,8296,62,38,90,
1013884,8299,31,69,25,
1013931,8299,32,68,45,1
1013986,8299,31,69,70,
1014044,8299,36,64,90,2
1019465,8302,43,57,24,
1019968,8302,41,59,68,
1018449,8303,53,47,22,
1018970,8303,57,43,66,
1029965,8304,56,44,30,
1030315,8304,60,40,55,
1030516,8304,65,35,86,
1026039,8307,47,53,29,
1026875,8307,52,48,55,
1027131,8307,54,46,82,
1029047,8308,44,56,23,
1029369,8308,41,59,53,
1028089,8311,47,53,45,
1028482,8311,50,50,83,
735129,8315,46,54,27,
735205,8315,47,53,43,
735410,8315,48,52,65,
735512,8315,47,53,90,3
734183,8319,54,46,25,
734340,8319,53,47,43,
734653,8319,53,47,71,
734767,8319,51,49,88,
731228,8320,38,62,22,
731460,8320,39,61,42,
732144,8320,41,59,69,
730922,8321,53,47,24,
731008,8321,56,44,63,
731081,8321,57,43,90,2
1036134,8322,44,56,25,
1036264,8322,45,55,45,
1036686,8322,45,55,70,
1036771,8322,45,55,90,
1040342,8325,50,50,18,
1040408,8325,50,50,31,
1040534,8325,54,46,45,
1040889,8325,55,45,62,
1040990,8325,56,44,77,
1041111,8325,57,43,89,
1038828,8326,57,43,14,
1039015,8326,49,51,34,
1039181,8326,48,52,44,
1039740,8326,46,54,67,
1039803,8326,46,54,77,
1039913,8326,45,55,87,
1034852,8327,44,56,25,
1034982,8327,39,61,45,2
1035203,8327,38,62,70,
1035396,8327,38,62,90,3
1034637,8329,53,47,25,
1034675,8329,53,47,45,
1034732,8329,49,51,70,
1034781,8329,47,53,90,
1049198,8331,62,38,25,
1049370,8331,64,36,45,
1049695,8331,67,33,70,
1049834,8331,66,34,90,
1051283,8333,63,37,21,
1051375,8333,58,42,35,
1051974,8333,54,46,55,
1052223,8333,49,51,82,
1047286,8335,57,43,22,
1047457,8335,58,42,44,
1047895,8335,54,46,76,
1052665,8338,53,47,20,
1053019,8338,53,47,49,
1053281,8338,51,49,77,
1046598,8339,54,46,26,
1046683,8339,52,48,45,
1046801,8339,50,50,71,
1046916,8339,48,52,90,
1059181,8341,50,50,22,
1059564,8341,54,46,66,
1062638,8343,51,49,35,
1062970,8343,45,55,73,
1056757,8345,32,68,26,
1056798,8345,42,58,45,2
1056851,8345,46,54,70,
1057304,8347,38,62,21,
1057973,8347,37,63,64,
1066747,8349,71,29,23,
1066946,8349,69,31,43,
1067455,8349,67,33,67,
1067665,8349,67,33,87,
1066746,8354,46,54,25,
1066992,8354,53,47,45,2
1067477,8354,56,44,70,
1067758,8354,56,44,90,4
1077399,8358,44,56,25,
1077595,8358,47,53,45,
1077915,8358,51,49,70,
1078137,8358,48,52,90,
1077440,8359,45,55,25,
1077626,8359,45,55,45,
1077946,8359,33,67,70,
1078174,8359,33,67,90,
1077421,8363,54,46,28,
1077610,8363,56,44,45,2
1077807,8363,57,43,58,
1078154,8363,63,37,90,1
1077448,8364,35,65,32,
1077602,8364,37,63,45,1
1077930,8364,40,60,73,
1078131,8364,39,61,90,1
741627,8367,65,35,25,
741640,8367,68,32,45,
741826,8367,60,40,75,
741887,8367,60,40,90,
743851,8369,55,45,26,
743991,8369,51,49,45,
744272,8369,54,46,69,
744427,8369,53,47,90,1
742868,8371,41,59,27,
743020,8371,42,58,44,
743282,8371,41,59,66,
743492,8371,43,57,90,1
739210,8375,57,43,25,
739307,8375,61,39,45,1
739537,8375,55,45,70,
739639,8375,52,48,90,
753705,8376,59,41,45,
753707,8376,56,44,25,
753915,8376,58,42,70,
754037,8376,57,43,90,
755426,8378,55,45,20,
755455,8378,60,40,30,
755888,8378,58,42,61,
756022,8378,58,42,86,
756368,8381,48,52,25,
756477,8381,52,48,45,
756729,8381,55,45,70,
756873,8381,60,40,90,
763161,8385,65,35,63,
767412,8386,57,43,25,
767538,8386,48,52,45,
767882,8386,48,52,70,
767978,8386,48,52,90,
762118,8389,42,58,25,
762189,8389,48,52,45,1
762262,8389,45,55,70,
762333,8389,48,52,90,5
775144,8394,47,53,25,
775300,8394,39,61,45,
775639,8394,43,57,70,
775728,8394,44,56,90,1
773090,8395,58,42,21,
773817,8395,57,43,56,
773969,8395,57,43,77,
774243,8395,58,42,90,2
776888,8398,44,56,27,
777064,8398,46,54,45,1
777545,8398,48,52,72,
777699,8398,47,53,90,
772544,8401,69,31,25,
772598,8401,68,32,45,
772660,8401,65,35,70,
772720,8401,65,35,90,
784548,8403,59,41,22,
784992,8403,65,35,54,
785108,8403,65,35,72,
787984,8405,47,53,25,
788936,8405,47,53,69,
789498,8406,42,58,27,
789714,8406,36,64,47,
789850,8406,40,60,72,
790008,8406,41,59,90,1
784326,8407,39,61,25,
784375,8407,46,54,45,
784432,8407,44,56,70,
784479,8407,40,60,90,
799808,8412,68,32,25,
799932,8412,55,45,45,
800224,8412,64,36,70,
800341,8412,62,38,90,
802605,8413,61,39,25,
802750,8413,58,42,44,
803063,8413,53,47,70,
803219,8413,50,50,90,
797605,8417,42,58,20,
797941,8417,40,60,45,
798656,8417,43,57,73,
1135148,8421,68,32,24,
1135261,8421,63,37,45,1
1135425,8421,66,34,68,
1135513,8421,67,33,90,3
1135688,8422,47,53,29,
1135979,8422,48,52,45,1
1136552,8422,45,55,67,
1136926,8422,47,53,90,3
1137743,8427,39,61,22,
1137828,8427,49,51,45,1
1137965,8427,49,51,68,
1138106,8427,51,49,90,4
1139079,8428,40,60,24,
1139215,8428,47,53,42,
1139405,8428,45,55,66,
1139528,8428,45,55,86,
1139778,8429,52,48,20,
1139882,8429,59,41,41,
1140187,8429,55,45,72,
1140249,8429,55,45,89,
1241787,8430,67,33,24,
1241898,8430,60,40,45,
1241979,8430,62,38,67,
1242071,8430,60,40,88,
1244228,8431,70,30,25,
1244707,8431,62,38,67,
1242339,8433,57,43,26,
1242599,8433,55,45,45,1
1243042,8433,57,43,67,
1243329,8433,54,46,90,3
1247061,8434,48,52,23,
1247288,8434,45,55,45,1
1247689,8434,48,52,74,
1247826,8434,48,52,90,3
1248022,8435,52,48,24,
1248225,8435,60,40,45,2
1248543,8435,59,41,69,
1248697,8435,59,41,90,1
1257481,8439,62,38,11,
1257491,8439,56,44,15,
1257503,8439,59,41,22,
1257526,8439,55,45,32,
1257547,8439,55,45,45,1
1257551,8439,54,46,47,
1257560,8439,54,46,52,
1257576,8439,55,45,64,
1257594,8439,53,47,73,
1263220,8440,54,46,22,
1263452,8440,60,40,45,1
1263893,8440,62,38,65,
1264127,8440,63,37,90,3
1263524,8441,37,63,45,1
1263929,8441,37,63,70,
1264145,8441,37,63,90,1
1261600,8446,41,59,23,
1261942,8446,43,57,45,1
1262483,8446,47,53,66,
1262747,8446,48,52,90,2
1279556,8448,74,26,23,
1279804,8448,62,38,45,1
1280063,8448,60,40,69,
1280250,8448,57,43,90,3
1272564,8450,55,45,21,
1272604,8450,53,47,42,
1272685,8450,52,48,70,
1272724,8450,51,49,89,
1286090,8458,35,65,16,
1286187,8458,41,59,31,
1286371,8458,39,61,45,3
1286690,8458,40,60,63,
1286807,8458,38,62,77,
1286919,8458,40,60,90,2
1289953,8459,54,46,90,
1290233,8465,37,63,16,
1290351,8465,40,60,31,
1290515,8465,41,59,45,
1290832,8465,43,57,62,
1290944,8465,44,56,78,
1291115,8465,45,55,90,
1297541,8466,81,19,23,
1297902,8466,74,26,45,1
1298568,8466,73,27,68,
1298948,8466,73,27,90,1
1302283,8467,41,59,24,
1302724,8467,41,59,45,1
1302898,8467,43,57,68,
1303096,8467,40,60,90,4
1300113,8468,70,30,26,
1296962,8470,64,36,21,
1297007,8470,63,37,40,
1297050,8470,63,37,59,
1297108,8470,55,45,83,
1303390,8472,60,40,22,
1303563,8472,54,46,45,1
1303903,8472,51,49,68,
1304079,8472,46,54,90,2
1313190,8475,33,67,19,
1313362,8475,36,64,42,
1313818,8475,32,68,87,
1311028,8478,54,46,16,
1311145,8478,56,44,33,
1311387,8478,58,42,45,
1311917,8478,59,41,64,
1311999,8478,59,41,76,
1312280,8478,58,42,90,
1316733,8482,42,58,24,
1316922,8482,45,55,45,
1317316,8482,43,57,68,
1317552,8482,44,56,90,2
1310598,8483,42,58,24,
1310718,8483,42,58,63,
1323299,8484,61,39,31,
1323553,8484,58,42,45,
1324112,8484,58,42,74,
1324384,8484,60,40,90,1
1325504,8485,51,49,24,
1325695,8485,47,53,40,
1326347,8485,42,58,86,
1329079,8487,50,50,23,
1329257,8487,56,44,45,1
1329694,8487,57,43,68,
1329738,8487,53,47,68,
1329818,8487,56,44,90,3
1327891,8490,42,58,23,
1328259,8490,48,52,45,4
1328674,8490,52,48,68,
1328839,8490,55,45,90,1
1337625,8495,58,42,23,
1337766,8495,57,43,45,1
1338201,8495,61,39,70,
1338357,8495,64,36,90,1
1338601,8496,33,67,35,
1334808,8498,57,43,21,
1334880,8498,52,48,41,
1335032,8498,52,48,67,
1335101,8498,50,50,85,
1334228,8499,56,44,23,
1334264,8499,56,44,41,
1334344,8499,51,49,69,
1334390,8499,48,52,86,
1335594,8501,58,42,24,
1335714,8501,54,46,42,
1336186,8501,56,44,82,
1336206,8501,54,46,63,
1364440,8502,46,54,23,
1364603,8502,45,55,45,1
1364909,8502,41,59,68,
1365045,8502,43,57,90,3
1362343,8504,52,48,22,
1362404,8504,48,52,43,
1362480,8504,50,50,69,
1362552,8504,55,45,89,
1362636,8506,31,69,23,
1362951,8506,38,62,45,4
1363447,8506,39,61,67,
1363778,8506,35,65,90,4
1372205,8513,69,31,23,
1372253,8513,59,41,45,
1372318,8513,57,43,68,
1372380,8513,53,47,90,1
1378097,8515,73,27,25,
1378280,8515,68,32,45,
1378583,8515,66,34,67,
1378749,8515,65,35,90,
1376993,8516,30,70,24,
1377192,8516,34,66,45,
1377615,8516,34,66,63,
1377796,8516,33,67,78,
1377912,8516,34,66,90,
1374632,8517,40,60,14,
1374782,8517,35,65,34,
1375075,8517,52,48,45,
1375306,8517,53,47,68,
1375489,8517,54,46,90,1
1143904,8520,56,44,25,
1144119,8520,59,41,45,1
1144622,8520,62,38,77,
1144899,8520,64,36,90,3
1147077,8522,61,39,19,
1147652,8522,61,39,68,
1147788,8522,62,38,84,
1148310,8523,40,60,19,
1148496,8523,59,41,42,
1148869,8523,47,53,66,
1148994,8523,50,50,85,
1143074,8527,32,68,21,
1143198,8527,28,72,45,1
1143327,8527,28,72,69,
1143415,8527,28,72,86,
1384202,8530,45,55,21,
1384357,8530,43,57,43,
1384630,8530,39,61,70,
1384734,8530,40,60,88,
1383658,8531,57,43,23,
1383725,8531,57,43,45,1
1383787,8531,55,45,67,
1383863,8531,53,47,90,3
1388273,8532,54,46,23,
1388469,8532,54,46,45,
1388936,8532,57,43,68,
1389016,8532,60,40,90,3
1384220,8533,52,48,23,
1384387,8533,50,50,45,1
1384622,8533,56,44,68,
1384776,8533,57,43,90,2
1389178,8534,69,31,26,
1389291,8534,65,35,45,
1389523,8534,61,39,70,
1389700,8534,61,39,90,3
1385391,8536,59,41,17,
1385502,8536,51,49,33,
1385659,8536,48,52,45,
1386125,8536,49,51,65,
1386220,8536,51,49,76,
1386341,8536,52,48,90,2
1394868,8538,63,37,22,
1394941,8538,59,41,45,
1395006,8538,59,41,67,
1395089,8538,59,41,90,1
1412776,8539,65,35,24,
1412844,8539,67,33,45,
1413097,8539,66,34,75,
1413155,8539,66,34,90,1
1397794,8542,38,62,20,
1398032,8542,44,56,42,
1398531,8542,40,60,66,
1398678,8542,40,60,86,
1395562,8543,35,65,23,
1395810,8543,35,65,44,
1396488,8543,41,59,67,
1396766,8543,38,62,89,
1401114,8544,42,58,23,
1401259,8544,45,55,45,1
1401539,8544,50,50,68,
1401661,8544,46,54,90,2
1404137,8547,44,56,24,
1404432,8547,48,52,44,
1405076,8547,49,51,67,
1405319,8547,52,48,88,
1409237,8549,63,37,23,
1409453,8549,65,35,45,1
1409854,8549,64,36,68,
1410057,8549,62,38,90,3
1408283,8553,44,56,23,
1408454,8553,39,61,45,2
1408769,8553,43,57,68,
1408960,8553,47,53,90,1
1406324,8554,46,54,24,
1406524,8554,44,56,44,
1406908,8554,45,55,67,
1407094,8554,46,54,88,
1420613,8556,52,48,23,
1420803,8556,58,42,45,1
1421203,8556,58,42,68,
1421308,8556,57,43,90,3
1416835,8557,58,42,27,
1417979,8559,44,56,23,
1418141,8559,42,58,45,
1418572,8559,43,57,70,
1418687,8559,46,54,87,
1421479,8561,53,47,23,
1421608,8561,52,48,45,2
1421912,8561,48,52,68,
1422036,8561,43,57,90,2
1416374,8564,54,46,25,
1416392,8564,55,45,40,
1416475,8564,53,47,66,
1416511,8564,51,49,82,
1416538,8564,51,49,90,1
1430497,8565,65,35,17,
1430531,8565,62,38,30,
1430734,8565,62,38,56,
1430817,8565,68,32,71,
1430867,8565,70,30,83,
1433585,8567,42,58,16,
1433682,8567,44,56,32,
1433794,8567,42,58,45,
1434074,8567,43,57,63,
1434156,8567,45,55,76,
1434299,8567,49,51,90,
1428626,8568,61,39,20,
1428679,8568,61,39,44,
1428738,8568,63,37,68,
1428772,8568,60,40,81,
1428792,8568,59,41,90,
1432545,8569,54,46,24,
1432796,8569,59,41,45,
1433120,8569,59,41,61,
1433207,8569,62,38,76,
1433355,8569,68,32,89,
1428935,8573,54,46,25,
1429645,8573,54,46,64,
1442048,8574,49,51,16,
1442234,8574,39,61,42,
1442568,8574,39,61,75,
1439168,8575,71,29,23,
1439367,8575,64,36,70,
1439483,8575,62,38,90,1
1446010,8577,57,43,23,
1446178,8577,52,48,45,1
1446586,8577,50,50,68,
1446820,8577,51,49,90,3
1444776,8580,57,43,45,1
1444810,8580,57,43,23,
1445404,8580,57,43,68,
1445703,8580,55,45,90,4
1439814,8581,36,64,14,
1440550,8581,39,61,72,
1453968,8585,53,47,17,
1454051,8585,59,41,33,
1454128,8585,58,42,42,
1454514,8585,55,45,53,
1454751,8585,52,48,76,
1454828,8585,51,49,86,
1456949,8587,52,48,23,
1457197,8587,52,48,45,1
1457726,8587,52,48,68,
1457879,8587,50,50,90,3
1453072,8588,54,46,16,
1453090,8588,51,49,26,
1453115,8588,49,51,39,
1453156,8588,48,52,57,
1453171,8588,46,54,65,
1453248,8588,46,54,80,
1452340,8589,40,60,25,
1452401,8589,44,56,45,1
1452521,8589,43,57,71,
1452590,8589,45,55,90,1
1469415,8592,66,34,15,
1469699,8592,67,33,42,
1469997,8592,65,35,49,
1470121,8592,65,35,57,
1470228,8592,64,36,70,
1470311,8592,62,38,82,
1466877,8593,51,49,23,
1467130,8593,50,50,45,
1467480,8593,53,47,62,
1467577,8593,52,48,77,
1467739,8593,52,48,90,
1470719,8594,58,42,14,
1470824,8594,57,43,25,
1471019,8594,50,50,44,
1471350,8594,51,49,54,
1471495,8594,53,47,70,
1471611,8594,56,44,85,
1463631,8597,64,36,21,
1463687,8597,61,39,41,
1463839,8597,60,40,65,
1463928,8597,59,41,85,
1464325,8598,42,58,23,
1464642,8598,44,56,45,
1465256,8598,41,59,67,
1465683,8598,38,62,90,5
1486194,8604,63,37,29,
1486529,8604,63,37,45,
1486832,8604,66,34,67,
1486897,8604,66,34,79,
1487016,8604,66,34,90,1
1482817,8606,53,47,23,
1483079,8606,51,49,45,1
1483514,8606,49,51,68,
1483685,8606,48,52,90,1
1485767,8607,42,58,68,
1485779,8607,44,56,45,
1485908,8607,41,59,89,
1479510,8609,51,49,22,
1479558,8609,52,48,42,
1479635,8609,53,47,70,
1479680,8609,52,48,86,
1498999,8611,53,47,16,
1499438,8611,72,28,56,
1499555,8611,72,28,75,
1499654,8611,72,28,86,
1495263,8612,59,41,49,
1495342,8612,58,42,60,
1495465,8612,55,45,86,
1492472,8613,51,49,20,
1492812,8613,51,49,42,
1493549,8613,47,53,69,
1493889,8613,44,56,87,
1491627,8614,57,43,22,
1491690,8614,55,45,40,
1491744,8614,47,53,61,
1491815,8614,50,50,84,
1497803,8615,62,38,33,
1497935,8615,68,32,40,
1498454,8615,62,38,55,
1498596,8615,58,42,64,
1498743,8615,56,44,83,
1159004,8619,63,37,23,
1159354,8619,58,42,68,
1159426,8619,58,42,90,1
1156502,8620,71,29,22,
1156914,8620,67,33,45,2
1157592,8620,63,37,69,
1157983,8620,61,39,90,3
1161308,8622,64,36,41,
1161393,8622,66,34,45,2
1161772,8622,65,35,66,
1161926,8622,64,36,90,2
1155900,8623,47,53,24,
1155973,8623,51,49,45,1
1156039,8623,51,49,69,
1156092,8623,48,52,90,3
1162136,8625,51,49,22,
1162250,8625,48,52,45,1
1162517,8625,44,56,67,
1162716,8625,44,56,90,4
1508762,8628,45,55,16,
1508878,8628,43,57,37,
1509011,8628,40,60,45,1
1509444,8628,38,62,65,
1509633,8628,38,62,89,
1506328,8629,57,43,16,
1506502,8629,58,42,36,
1506799,8629,59,41,45,
1506975,8629,56,44,68,
1507054,8629,56,44,76,
1507174,8629,55,45,90,1
1509938,8630,48,52,18,
1510038,8630,55,45,33,
1510206,8630,53,47,45,1
1510596,8630,58,42,63,
1510784,8630,57,43,88,
1504172,8633,55,45,25,
1504211,8633,54,46,45,1
1504250,8633,58,42,69,
1504289,8633,61,39,90,1
1522060,8640,59,41,23,
1522202,8640,57,43,45,1
1522467,8640,51,49,68,
1522661,8640,45,55,90,1
1517459,8641,46,54,14,
1517603,8641,46,54,32,
1517710,8641,44,56,38,
1518345,8641,42,58,52,
1518686,8641,37,63,77,
1519810,8642,48,52,23,
1520059,8642,49,51,45,3
1520422,8642,46,54,68,
1520717,8642,41,59,90,3
1516233,8643,53,47,23,
1516289,8643,60,40,45,1
1516359,8643,62,38,68,
1522946,8644,65,35,23,
1523159,8644,63,37,45,2
1523656,8644,61,39,68,
1523814,8644,61,39,90,4
1530547,8646,49,51,23,
1530763,8646,58,42,45,1
1531164,8646,58,42,68,
1531334,8646,56,44,90,1
1528271,8647,61,39,25,
1528342,8647,65,35,44,
1528381,8647,66,34,54,
1528549,8647,67,33,90,3
1528952,8648,60,40,23,
1529200,8648,55,45,45,2
1529571,8648,52,48,68,
1529802,8648,48,52,90,1
1528264,8654,56,44,22,
1528332,8654,51,49,42,
1528455,8654,47,53,70,
1528523,8654,45,55,87,
1539885,8656,54,46,24,
1540258,8656,45,55,45,2
1540750,8656,42,58,68,
1541214,8656,42,58,90,3
1540690,8660,62,38,61,
1541007,8660,62,38,85,
1539888,8663,53,47,23,
1540251,8663,51,49,45,1
1540778,8663,50,50,68,
1541179,8663,49,51,90,
1552256,8664,56,44,22,
1552485,8664,56,44,43,
1552792,8664,55,45,69,
1552315,8667,68,32,24,
1552558,8667,63,37,45,1
1552825,8667,65,35,69,
1553095,8667,66,34,90,1
1171911,8673,86,14,24,
1172156,8673,78,22,45,1
1172588,8673,78,22,70,
1172907,8673,77,23,90,4
1177288,8674,30,70,24,
1177399,8674,47,53,41,
1177442,8674,59,41,45,1
1177778,8674,57,43,67,
1177955,8674,56,44,90,3
1171404,8679,61,39,23,
1171468,8679,61,39,44,
1171515,8679,58,42,69,
1171597,8679,55,45,90,
1175778,8681,49,51,22,
1176144,8681,42,58,45,1
1176645,8681,41,59,66,
1176942,8681,40,60,90,2
1181383,8683,64,36,23,
1181804,8683,56,44,45,1
1182165,8683,57,43,68,
1182516,8683,56,44,90,1
1181375,8684,71,29,22,
1182091,8684,67,33,63,
1179608,8686,19,81,23,
1179828,8686,22,78,45,1
1180151,8686,23,77,67,
1180426,8686,22,78,90,4
1179587,8689,42,58,22,
1179764,8689,40,60,41,
1180130,8689,42,58,68,
1180327,8689,40,60,85,
1184973,8691,66,34,22,
1185353,8691,72,28,45,2
1185965,8691,70,30,67,
1186375,8691,70,30,90,3
1187390,8693,52,48,23,
1187804,8693,48,52,69,
1189981,8695,33,67,8,
1190248,8695,54,46,31,
1191040,8695,52,48,63,
1184336,8697,45,55,21,
1184413,8697,46,54,40,
1184487,8697,45,55,65,
1184541,8697,44,56,84,
1191659,8698,55,45,23,
1191735,8698,52,48,40,
1191976,8698,54,46,61,
1192170,8698,56,44,86,
1206654,8701,41,59,22,
1206822,8701,37,63,45,
1207201,8701,35,65,66,
1207319,8701,34,66,87,
1204973,8702,45,55,20,
1205240,8702,43,57,40,
1205937,8702,41,59,65,
1206110,8702,42,58,83,
1200425,8703,59,41,22,
1200784,8703,60,40,45,2
1201365,8703,60,40,67,
1201759,8703,60,40,90,3
1199986,8707,67,33,27,
1200039,8707,66,34,64,
1214014,8709,51,49,43,
1214539,8709,50,50,70,
1216021,8712,52,48,45,
1216344,8712,47,53,66,
1219730,8714,68,32,23,
1219983,8714,64,36,45,2
1220448,8714,63,37,71,
1220627,8714,66,34,90,4
1213590,8715,52,48,25,
1213684,8715,51,49,67,
1218440,8716,45,55,27,
1218696,8716,37,63,45,2
1219094,8716,40,60,69,
1219532,8716,43,57,90,2
1235730,8718,56,44,24,
1236271,8718,46,54,70,
1236417,8718,49,51,90,
1234164,8719,57,43,23,
1234454,8719,64,36,45,1
1235034,8719,63,37,69,
1235264,8719,65,35,90,
1229530,8721,61,39,14,
1229583,8721,52,48,39,
1229633,8721,53,47,58,
1229673,8721,54,46,77,
1230023,8723,39,61,20,
1230144,8723,46,54,36,
1230651,8723,44,56,74,
1597928,8727,56,44,22,
1597990,8727,55,45,45,
1598061,8727,59,41,75,
1598103,8727,57,43,90,
1599787,8730,43,57,23,
1599989,8730,42,58,44,
1600301,8730,45,55,68,
1600475,8730,44,56,86,
1598369,8731,50,50,28,
1598412,8731,59,41,44,
1598474,8731,55,45,59,
1598596,8731,51,49,85,
1598888,8734,56,44,20,
1598963,8734,52,48,45,
1599131,8734,49,51,70,
1599182,8734,48,52,84,
1600815,8735,58,42,24,
1600940,8735,58,42,45,1
1601092,8735,58,42,66,
1601218,8735,59,41,90,
1727202,8736,53,47,22,
1727450,8736,57,43,45,1
1727768,8736,61,39,68,
1728050,8736,59,41,90,1
1732360,8737,58,42,45,
1732682,8737,54,46,67,
1732867,8737,55,45,89,
1728858,8738,71,29,22,
1729041,8738,68,32,44,
1729382,8738,65,35,67,
1729518,8738,62,38,89,
1733538,8739,37,63,45,
1733894,8739,37,63,66,
1734157,8739,33,67,89,
1726498,8743,30,70,24,
1726585,8743,36,64,45,
1726637,8743,37,63,69,
1726687,8743,33,67,90,
1747748,8747,64,36,24,
1748108,8747,52,48,45,
1748228,8747,53,47,69,
1748385,8747,51,49,90,
1743936,8748,54,46,26,
1744076,8748,53,47,41,
1744563,8748,50,50,67,
1744669,8748,48,52,83,
1741110,8749,41,59,23,
1741178,8749,46,54,44,
1741258,8749,54,46,67,
1741314,8749,54,46,89,
1742195,8750,32,68,27,
1742480,8750,43,57,45,1
1742804,8750,43,57,68,
1743165,8750,46,54,90,3
1746653,8751,64,36,23,
1746889,8751,58,42,45,3
1747310,8751,51,49,70,
1747453,8751,51,49,90,
1759420,8754,59,41,28,
1759632,8754,59,41,45,
1760147,8754,57,43,68,
1760418,8754,56,44,90,
1761484,8756,60,40,16,
1761569,8756,54,46,32,
1761749,8756,48,52,45,
1762108,8756,43,57,65,
1762182,8756,48,52,76,
1762304,8756,49,51,90,2
1764911,8757,63,37,23,
1765246,8757,62,38,43,
1765873,8757,61,39,64,
1758747,8758,43,57,22,
1758803,8758,45,55,44,
1758869,8758,48,52,68,
1758929,8758,42,58,90,3
1766494,8761,34,66,23,
1766614,8761,37,63,42,
1767058,8761,37,63,70,
1767218,8761,36,64,90,
1778903,8763,55,45,29,
1779031,8763,57,43,42,
1779333,8763,61,39,54,
1779440,8763,61,39,64,
1779591,8763,64,36,88,
1782896,8765,52,48,27,
1783048,8765,52,48,41,
1775690,8767,48,52,22,
1775741,8767,44,56,41,
1775812,8767,42,58,64,
1775878,8767,44,56,87,
1781930,8768,62,38,20,
1782053,8768,57,43,41,
1782471,8768,58,42,65,
1782569,8768,53,47,87,
1834263,8769,55,45,19,
1834394,8769,53,47,41,
1834615,8769,45,55,67,
1834725,8769,48,52,86,
1776229,8770,52,48,23,
1776612,8770,52,48,45,
1777257,8770,50,50,66,
1777658,8770,47,53,90,1
1776253,8771,56,44,24,
1776580,8771,53,47,44,
1777264,8771,51,49,66,
1777660,8771,50,50,90,
1791803,8772,51,49,20,
1792051,8772,45,55,40,
1792778,8772,45,55,67,
1793081,8772,46,54,87,
1797400,8773,47,53,25,
1797666,8773,52,48,45,
1798153,8773,54,46,68,
1798347,8773,51,49,88,
1794465,8774,45,55,23,
1794521,8774,42,58,31,
1795144,8774,38,62,63,
1795237,8774,37,63,76,
1795364,8774,39,61,90,1
1798718,8775,33,67,22,
1798873,8775,32,68,44,
1799272,8775,31,69,69,
1799378,8775,31,69,89,
1791091,8778,30,70,24,
1791178,8778,35,65,45,1
1791328,8778,38,62,71,
1791432,8778,41,59,90,
1806955,8781,62,38,23,
1807036,8781,57,43,45,1
1807178,8781,54,46,69,
1807278,8781,51,49,90,2
1814902,8783,64,36,22,
1815059,8783,64,36,43,
1815429,8783,58,42,67,
1815530,8783,56,44,88,
1813324,8784,55,45,22,
1813574,8784,64,36,44,
1814160,8784,57,43,67,
1814329,8784,58,42,86,
1810222,8787,57,43,18,
1810354,8787,62,38,35,
1810625,8787,62,38,45,
1810841,8787,60,40,61,
1810930,8787,58,42,76,
1811091,8787,59,41,90,
1807826,8789,51,49,23,
1808192,8789,56,44,45,1
1808791,8789,55,45,67,
1809183,8789,55,45,90,2
1829982,8790,44,56,23,
1830279,8790,50,50,45,
1830710,8790,53,47,70,
1830861,8790,55,45,90,
1824401,8791,56,44,22,
1824894,8791,54,46,45,
1825604,8791,52,48,67,
1826023,8791,52,48,90,
1827016,8792,53,47,25,
1827113,8792,58,42,44,
1827390,8792,54,46,70,
1827514,8792,53,47,89,
1831047,8795,30,70,23,
1831368,8795,26,74,45,
1831553,8795,24,76,70,
1831681,8795,26,74,90,1
1823921,8798,56,44,23,
1823964,8798,59,41,45,1
1824017,8798,59,41,69,
1824067,8798,61,39,90,3
1838276,8800,71,29,24,
1838324,8800,74,26,45,1
1838376,8800,72,28,69,
1838411,8800,68,32,90,1
1840615,8801,51,49,21,
1840756,8801,49,51,40,
1841258,8801,49,51,65,
1841411,8801,48,52,88,
1838496,8803,47,53,23,
1838747,8803,50,50,43,
1839463,8803,53,47,70,
1839570,8803,54,46,87,
1843974,8804,53,47,21,
