id,match_id,team,player1,elapsed,elapsed_plus,subtype,card_type
2525833,3353,10261,24899,43,,,y
2526046,3353,10260,35327,53,,,y
2526138,3353,10261,49571,61,,,y
2526191,3353,10261,46700,64,,,y
2526449,3354,9850,24583,82,,Unsportsmanlike Cond,y
2526593,3354,8455,107417,90,1,serious_fouls,y
2526688,3355,10172,26336,83,,,y
2526015,3356,10003,42703,54,,,y
2526063,3356,9798,41244,57,,,y
2526323,3356,9798,24952,74,,hands,y
2526945,3357,10194,40695,1,,,y
2526948,3357,10194,119541,4,,,y
2527099,3357,8650,40636,61,,,y
2527157,3357,10194,23253,86,,emergency_brake,y
2525800,3358,8472,160243,41,,,y
2525849,3358,8456,39027,43,,,y
2525886,3358,8456,36615,45,1,verbal_abuse,y
2526088,3358,8456,213485,58,,,y
2304438,3359,10252,161414,58,,emergency_brake,r
2304760,3359,10252,26539,81,,,y
2305191,3360,8455,30853,40,,diving,y
2307314,3361,8650,40636,90,4,Unsportsmanlike Cond,y
2304049,3362,9879,26777,35,,advantage,y
2303940,3363,10172,23311,24,,,y
2304732,3363,10172,24740,82,,,y
2306319,3365,10194,38899,16,,,y
2306618,3365,10194,23369,64,,,y
2517406,3366,9798,23358,13,,emergency_brake,y
2517503,3366,8472,46353,53,,,y
2517547,3366,8472,32627,73,,kicked_ball_away,y
2303401,3367,10003,89185,31,,,y
2303434,3367,8654,34543,38,,,y
2303508,3367,8654,23933,53,,,y
2303521,3367,8654,24751,58,,,y
2303556,3367,10003,74663,68,,emergency_brake,y
2303600,3367,8654,35110,83,,,y
2304023,3368,8659,71502,30,,verbal_abuse,y
2304289,3368,8586,37762,48,,,y
2304774,3368,8659,23922,82,,,y
2530739,3369,10261,150466,90,1,serious_fouls,y
2529707,3370,8528,35472,37,,Unsportsmanlike Cond,y
2529780,3370,8528,41061,43,,serious_fouls,y
2529989,3370,10252,161415,55,,serious_fouls,y
2530331,3370,10252,183715,81,,serious_fouls,y
2530458,3370,10252,184360,90,,serious_fouls,y
2532542,3371,8455,23783,48,,emergency_brake,y
2532615,3371,8668,36012,64,,,y
2532645,3371,8455,52133,70,,,y
2532658,3371,8668,24216,73,,,y
2532709,3371,8455,38834,86,,stall_time,y
2529660,3372,9879,25997,34,,,y
2530271,3372,9879,23283,77,,,y
2530301,3372,10003,26687,79,,,y
2530046,3373,,,62,,Unsportsmanlike Cond,y
2530062,3373,10260,35327,63,,,y
2529452,3374,8456,31291,18,,serious_fouls,y
2529778,3374,9850,26209,43,,serious_fouls,y
2529782,3374,8456,26181,44,,violence,r
2529936,3374,9850,24583,51,,advantage,y
2530378,3374,9850,47194,84,,advantage,y
2532908,3375,10172,26336,57,,diving,y
2532972,3375,8650,95327,83,,emergency_brake,y
2532983,3375,10172,150176,90,,,y
2529408,3376,8654,37169,15,,,y
2529697,3376,9798,41244,37,,,y
2529827,3376,8654,24751,45,2,advantage,y
2530039,3376,9798,49709,60,,,y
2530145,3376,8654,109897,67,,verbal_abuse,y
2530310,3376,9798,33615,79,,,y
2530328,3376,8654,23933,81,,,y
2529883,3377,8466,26552,47,,serious_fouls,y
2530195,3377,,,71,,,r
2530207,3377,10194,109621,71,,serious_fouls,r
2530300,3377,8466,109491,78,,kicked_ball_away,y
2530395,3377,10194,31953,86,,verbal_abuse,y
2529025,3378,8472,33863,47,,,y
2529096,3378,8586,24531,69,,,y
2529135,3378,8586,41008,78,,,y
2529139,3378,8586,31921,81,,diving,y
2538979,3379,8455,71353,4,,serious_fouls,y
2539535,3379,10172,23311,85,,,y
2539354,3380,8472,175947,60,,,y
2536970,3381,10194,38899,47,,serious_fouls,y
2537086,3381,8456,15403,57,,Removing Shirt,y
2537109,3381,8456,33086,59,,serious_fouls,y
2537287,3381,10194,109621,74,,serious_fouls,y
2539255,3382,10261,46700,41,,Unsportsmanlike Cond,y
2539367,3382,8668,30839,47,,Unsportsmanlike Cond,y
2539408,3382,10261,24899,53,,Unsportsmanlike Cond,y
2539513,3382,10261,38373,68,,Unsportsmanlike Cond,y
2539590,3382,8668,36012,80,,Unsportsmanlike Cond,y
2537728,3383,8466,46893,63,,,y
2537789,3383,8466,38262,86,,emergency_brake,y
2536806,3384,10252,161414,40,,advantage,y
2536815,3384,10252,184360,41,,kicked_ball_away,y
2536887,3384,10252,141576,45,1,,y
2536894,3384,10252,78324,41,,advantage,y
2537145,3388,8528,41071,62,,emergency_brake,y
2537378,3388,10260,165823,82,,,y
2550527,3389,9825,46539,9,,,r
2550608,3389,9825,26005,45,1,,y
2550651,3389,8456,38807,55,,,y
2550685,3389,9825,143793,64,,,y
2550715,3389,8456,31291,72,,,y
2550724,3389,8456,39027,75,,serious_fouls,r
2550725,3389,8456,41467,76,,Unsportsmanlike Cond,y
2550761,3389,8456,23782,87,,,y
2549715,3390,8466,30974,90,2,stall_time,y
2549759,3390,10252,184360,90,5,Unsportsmanlike Cond,y
2549311,3391,10003,2802,59,,verbal_abuse,y
2549345,3391,10003,118528,62,,,y
2549571,3391,8668,24846,81,,,y
2549672,3391,10003,37193,88,,stall_time,y
2549714,3391,10003,42703,90,1,,y
2548850,3392,9879,25997,23,,,y
2548973,3392,8528,28901,35,,emergency_brake,y
2550275,3393,8650,95327,45,4,,y
2550317,3393,8650,22764,53,,,y
2550377,3393,10260,32569,74,,emergency_brake,y
2550386,3393,8650,34036,76,,,y
2550454,3393,8650,25984,90,4,,y
2549584,3394,10261,26154,84,,,y
2548402,3395,8586,41008,39,,emergency_brake,y
2548465,3395,10172,26336,70,,,y
2548976,3396,8659,22964,37,,,y
2549719,3396,9798,41244,90,1,,y
2548983,3397,10194,23369,38,,,y
2549218,3398,8654,39978,52,,,y
2549307,3398,8654,109897,58,,serious_fouls,y
2549443,3398,8654,35110,69,,,y
2562887,3399,9825,169718,16,,,y
2563187,3399,8455,41468,66,,kicked_ball_away,y
2563306,3399,8455,38834,87,,,y
2560794,3400,8650,34036,42,,,y
2561401,3400,9850,32728,80,,,y
2560556,3401,9879,25997,24,,Unsportsmanlike Cond,y
2561096,3401,9879,30352,56,,Unsportsmanlike Cond,y
2561229,3401,8456,41467,65,,Unsportsmanlike Cond,y
2561088,3402,10261,24899,56,,,y
2561226,3402,9798,40565,66,,,y
2561243,3402,9798,33045,67,,,y
2561384,3402,10261,26154,79,,serious_fouls,y
2561614,3402,9798,33421,90,4,Unsportsmanlike Cond,y
2564765,3403,8466,45418,23,,emergency_brake,y
2564810,3403,8466,46893,39,,,y
2564854,3403,8668,24006,52,,,y
2563566,3405,10260,34944,22,,,y
2563596,3405,8586,24531,30,,advantage,y
2563638,3405,10260,32569,44,,emergency_brake,y
2563851,3405,10260,38994,77,,,y
2563872,3405,10260,30829,79,,emergency_brake,y
2561875,3406,10252,23264,21,,violence,y
2561876,3406,8659,26527,21,,violence,y
2561980,3406,8659,181276,43,,Unsportsmanlike Cond,y
2562144,3406,10252,94812,58,,Unsportsmanlike Cond,y
2562171,3406,10252,183715,61,,Unsportsmanlike Cond,y
2562180,3406,8659,32734,62,,Unsportsmanlike Cond,y
2561327,3407,8654,109897,73,,,y
2560435,3408,8528,35472,15,,,y
2561208,3408,8528,38254,63,,verbal_abuse,y
2561265,3408,8472,160243,68,,serious_fouls,y
2561331,3408,8472,24230,72,,serious_fouls,y
2561470,3408,8528,306267,83,,,y
2573747,3409,9825,37436,26,,shirt_pull,y
2574360,3409,8650,30618,74,,serious_fouls,y
2574511,3409,9825,46469,85,,diving,y
2574596,3409,9825,35606,90,1,serious_fouls,y
2572494,3410,10252,29581,42,,serious_fouls,y
2572617,3410,10261,33852,52,,Unsportsmanlike Cond,y
2572704,3410,10252,148315,61,,,y
2572737,3410,10252,139673,67,,serious_fouls,y
2572811,3410,10252,183715,76,,,y
2572842,3410,10252,23264,78,,,y
2572900,3410,10261,24225,87,,,y
2574095,3411,8466,46893,45,,kicked_ball_away,y
2574600,3411,10260,30865,77,,emergency_brake,y
2574666,3411,10260,38994,83,,emergency_brake,y
2573886,3412,9850,33963,36,,,y
2574206,3412,9850,24698,60,,,y
2574315,3412,9850,32728,70,,verbal_abuse,y
2574386,3412,9850,35493,75,,verbal_abuse,y
2574422,3412,8586,128827,78,,Unsportsmanlike Cond,y
2572476,3413,10172,26336,40,,,y
2572662,3413,10172,41156,58,,,y
2572701,3413,8456,23782,63,,verbal_abuse,y
2572868,3413,8456,30509,83,,,y
2573967,3414,9798,24754,29,,,y
2574069,3414,8455,79574,40,,,y
2574742,3414,8455,72541,90,5,diving,y
2572552,3415,8528,71844,45,3,emergency_brake,y
2572734,3415,10194,24411,63,,Removing Shirt,y
2572318,3416,10003,42703,20,,,y
2572647,3416,10003,23882,57,,emergency_brake,y
2572791,3416,8472,175947,74,,diving,y
2574235,3417,8659,113968,61,,Unsportsmanlike Cond,y
2574461,3417,8659,32734,80,,Unsportsmanlike Cond,y
2574018,3418,9879,23283,32,,,y
2574340,3418,9879,31290,58,,,y
2579498,3419,10194,23253,70,,,y
2579616,3419,10194,23369,77,,,y
2579790,3419,10194,40695,89,,,y
2579004,3420,10252,148315,45,1,,y
2579389,3420,10252,183715,64,,,y
2579766,3420,10252,23264,88,,Unsportsmanlike Cond,y
2579779,3420,8668,24006,89,,,y
2579890,3420,10252,179793,90,6,,y
2580522,3421,9879,43247,65,,emergency_brake,y
2580653,3421,10260,30829,90,3,kicked_ball_away,y
2582834,3422,8456,15403,30,,verbal_abuse,y
2582854,3422,8650,156008,36,,,y
2583010,3422,8650,51553,53,,diving,y
2583036,3422,8650,30617,57,,,y
2583150,3422,8456,41467,71,,emergency_brake,y
2583218,3422,8650,30618,81,,emergency_brake,y
2578737,3423,8455,79574,30,,,y
2579045,3423,10261,23579,45,4,stall_time,y
2579410,3423,10261,46700,62,,,y
2579411,3423,8455,38834,62,,,y
2579892,3423,8455,41468,90,3,,y
2577900,3424,10172,26336,39,,shirt_pull,y
2577984,3424,9850,33963,52,,,y
2577999,3424,9850,24579,56,,,y
2578049,3424,9850,40100,67,,,y
2578081,3424,10172,23311,74,,,y
2578108,3424,9850,34275,81,,,y
2578135,3424,9850,26209,85,,,y
2578278,3425,9798,24754,1,,,y
2578553,3425,8472,25075,19,,,y
2578787,3425,8472,24230,33,,,y
2579240,3425,8472,33468,55,,,y
2582188,3426,8659,39091,46,,Unsportsmanlike Cond,r
2582335,3426,8659,32734,68,,,y
2578388,3427,8654,23936,8,,serious_fouls,y
2579801,3427,10003,74663,90,2,serious_fouls,y
2578767,3428,8466,109491,32,,,y
2579208,3428,8466,46008,53,,,y
2595407,3429,8654,24167,45,,emergency_brake,y
2595699,3429,10252,139673,72,,,y
2595757,3429,8654,35110,78,,Unsportsmanlike Cond,y
2595835,3429,10252,23949,87,,,y
2595868,3429,10252,161414,90,2,,y
2592698,3430,8528,25005,64,,serious_fouls,y
2592931,3430,8528,111865,79,,serious_fouls,y
2593150,3430,8455,71353,90,4,Unsportsmanlike Cond,y
2598016,3431,8659,23922,43,,Unsportsmanlike Cond,y
2598103,3431,8659,23787,70,,Unsportsmanlike Cond,y
2598113,3431,8659,24171,72,,kicked_ball_away,y
2598117,3431,8659,23257,73,,Unsportsmanlike Cond,y
2598173,3431,8650,40636,90,4,Unsportsmanlike Cond,y
2596287,3432,8668,26151,38,,,y
2596509,3432,8668,39618,85,,,y
2592216,3433,9879,159596,36,,,y
2592236,3433,9850,96456,37,,,y
2592667,3433,9850,32728,58,,emergency_brake,y
2593081,3433,9879,22707,87,,emergency_brake,y
2593488,3434,8466,39225,27,,Unsportsmanlike Cond,y
2593717,3434,8456,31291,50,,Unsportsmanlike Cond,y
2593814,3434,8456,36615,70,,Unsportsmanlike Cond,y
2592849,3435,10194,23253,73,,,y
2593106,3435,10194,119541,90,2,,y
2591803,3436,8472,25150,2,,Unsportsmanlike Cond,y
2591852,3436,9825,214685,9,,Unsportsmanlike Cond,y
2592687,3436,9825,214685,62,,Unsportsmanlike Cond,y2
2592701,3436,8472,35443,64,,kicked_ball_away,y
2592894,3436,8472,160243,76,,Unsportsmanlike Cond,y
2592990,3436,9825,31013,84,,Unsportsmanlike Cond,y
2591869,3437,10172,19020,10,,Unsportsmanlike Cond,y
2592264,3437,10172,47394,41,,verbal_abuse,y
2592404,3437,10003,276121,45,5,serious_fouls,y
2592406,3437,10172,63520,45,5,Unsportsmanlike Cond,y
2591611,3438,10261,26160,89,,,y
2591691,3438,10261,24225,90,6,,y
2615474,3439,10252,183715,37,,serious_fouls,y
2615481,3439,9825,27277,38,,serious_fouls,y
2615951,3439,10252,78324,67,,serious_fouls,y
2614689,3440,9879,38229,11,,,y
2614714,3440,10194,109621,23,,,y
2614754,3440,10194,47418,35,,emergency_brake,y
2614916,3440,10194,40695,75,,advantage,y
2607111,3441,10003,2802,76,,serious_fouls,y
2618192,3442,8456,109058,29,,Unsportsmanlike Cond,y
2618232,3442,8455,79574,37,,Unsportsmanlike Cond,y
2618251,3442,8456,30831,40,,Unsportsmanlike Cond,y
2618271,3442,8456,30509,43,,Unsportsmanlike Cond,y
2618158,3443,8466,109491,25,,,y
2618252,3443,8466,362694,41,,shirt_pull,y
2618515,3443,8466,72665,74,,,y
2618605,3443,8466,190872,87,,verbal_abuse,y
2618612,3443,,,87,,Unsportsmanlike Cond,y
2615566,3444,8668,24846,43,,,y
2615790,3444,9850,24698,54,,,y
2615467,3446,9798,34194,36,,,y
2615821,3446,9798,41244,55,,serious_fouls,r
2615909,3446,8528,35472,63,,,y
2615636,3447,8472,24230,40,,,y
2616141,3447,8659,24171,78,,,y
2616160,3447,8659,181276,76,,Removing Shirt,y
2621464,3448,8586,41008,8,,Unsportsmanlike Cond,y
2621665,3448,8654,30630,60,,Removing Shirt,y
2621675,3448,8654,40015,62,,Unsportsmanlike Cond,y
2621700,3448,8654,24393,71,,Unsportsmanlike Cond,y
2621739,3448,8654,24751,82,,Unsportsmanlike Cond,y
2634321,3449,10252,148315,75,,,y
2634375,3449,10252,78324,90,4,,y
2629914,3450,8455,107417,56,,Unsportsmanlike Cond,y
2630074,3450,8659,32441,65,,Unsportsmanlike Cond,y
2630403,3450,8659,25550,85,,Unsportsmanlike Cond,y
2629292,3451,9798,24952,2,,Unsportsmanlike Cond,y
2629612,3451,8668,77690,44,,serious_fouls,y
2629673,3452,9850,32728,45,3,,y
2630192,3452,9850,33963,69,,emergency_brake,y
2630263,3452,9850,24583,73,,emergency_brake,y
2630406,3452,9850,34275,82,,,y
2629161,3453,10172,35338,17,,,y
2629275,3453,10172,26336,24,,,y
2629634,3453,10172,63520,45,,,y
2629689,3453,8466,26552,45,4,,y
2629961,3454,8654,24751,55,,serious_fouls,y
2630231,3454,8654,47382,70,,verbal_abuse,y
2630577,3454,10194,109621,90,1,serious_fouls,y
2629997,3455,9879,26777,60,,,y
2630237,3455,8472,111801,74,,,y
2630293,3455,9879,23283,73,,,y
2630459,3455,9879,31290,88,,,y
2629452,3456,10261,38373,34,,serious_fouls,y
2629490,3456,10261,26160,37,,serious_fouls,y
2632433,3457,8586,30960,19,,,y
2632481,3457,8586,37762,29,,emergency_brake,y
2632487,3457,9825,75489,30,,,y
2632936,3457,8586,159833,90,7,kicked_ball_away,y
2630931,3458,8528,41071,35,,,y
2630972,3458,8650,47558,44,,,y
2630987,3458,8650,95327,45,3,,y
2631083,3458,8528,28901,59,,,y
2704674,3459,8668,24156,28,,,y
2704688,3459,8668,36012,35,,,y
2704807,3459,9825,24011,56,,,y
2704852,3459,8668,215384,70,,,y
2704950,3459,9825,38521,90,4,,y
2706797,3460,8455,31306,18,,Unsportsmanlike Cond,y
2706993,3460,9879,38229,44,,diving,y
2707150,3460,9879,30890,47,,Unsportsmanlike Cond,y
2644374,3461,8586,37762,57,,hands,y
2644591,3461,8650,30617,83,,Unsportsmanlike Cond,y
2706837,3462,8456,24208,38,,Unsportsmanlike Cond,y
2707053,3462,8456,38817,50,,Unsportsmanlike Cond,y
2707420,3462,8528,101192,90,4,Unsportsmanlike Cond,y
2644075,3463,10261,46700,64,,verbal_abuse,y
2644076,3463,10194,47418,64,,verbal_abuse,y
2640702,3464,9850,24698,16,,,y
2641003,3464,8466,37234,44,,Unsportsmanlike Cond,y
2641501,3464,9850,24583,81,,,y
2641587,3464,8466,26552,88,,,y
2641649,3464,8466,35345,90,3,verbal_abuse,y
2641245,3465,8472,111801,61,,,y
2641390,3465,8472,25075,72,,,y
2640640,3466,10252,183715,10,,,y
2641171,3466,9798,33692,55,,Unsportsmanlike Cond,y
2641315,3466,10252,148315,67,,,y
2641540,3466,10252,182223,85,,,y
2641567,3466,9798,24754,88,,,y
2640963,3467,8659,22964,41,,Unsportsmanlike Cond,y
2641580,3467,10003,23305,89,,Unsportsmanlike Cond,y
2707052,3468,8654,47382,50,,,y
2301521,3469,9798,104911,58,,,y
2301542,3469,9798,41244,65,,,y
2322813,3470,9825,35606,6,,shirt_pull,y
2322930,3470,9825,24011,27,,serious_fouls,y
2323120,3470,8650,22764,47,,serious_fouls,y
2323337,3470,8650,127130,90,2,shirt_pull,y
2320261,3471,8456,16351,45,,,y
2320425,3471,8456,109058,74,,serious_fouls,y
2320497,3471,10172,24741,85,,,y
2323706,3472,10252,26539,27,,serious_fouls,y
2324322,3472,10261,33852,86,,shirt_pull,y
2324386,3472,10252,94812,90,,shirt_pull,y
2324394,3472,10252,69650,90,2,stall_time,y
2324404,3472,10252,30503,90,4,pushing,y
2324105,3473,8466,45418,68,,,y
2319113,3474,8472,25075,24,,,y
2319539,3474,10003,24948,55,,,y
2319729,3474,10003,74663,71,,,r
2319865,3475,8586,31921,87,,Unsportsmanlike Cond,y
2319881,3475,8586,24656,89,,serious_fouls,r
2319231,3476,8668,24023,36,,serious_fouls,y
2319399,3476,8659,23922,47,,serious_fouls,y
2319655,3476,8668,24216,67,,pushing,y
2319692,3476,8668,30371,70,,pushing,y
2319712,3476,8668,39618,72,,serious_fouls,y
2319307,3478,10194,47418,45,,,y
2319433,3478,10194,24411,52,,,y
2319456,3478,8528,28901,53,,,y
2651521,3479,10172,26336,13,,,y
2651678,3479,10252,179793,31,,,y
2651774,3479,10252,161415,42,,,y
2651820,3479,10252,184360,45,1,verbal_abuse,y
2652319,3479,10172,113465,88,,,y
2654698,3480,8654,30668,73,,,y
2654876,3480,8654,35110,71,,,y
2651180,3481,8668,39618,8,,,y
2651218,3481,8668,36012,26,,,y
2651220,3481,8456,16351,30,,,y
2651228,3481,8456,15403,34,,,y
2651254,3481,8456,37459,45,3,,y
2651303,3481,,,61,,serious_fouls,y2
2651307,3481,8668,36012,61,,serious_fouls,r
2651385,3481,8668,24006,90,1,kicked_ball_away,y
2651394,3481,8668,8922,90,4,Removing Shirt,y
2652613,3482,9798,33692,42,,,y
2652710,3482,9798,33045,56,,,y
2652342,3483,8650,40636,90,2,,y
2651698,3484,8659,23257,34,,stall_time,y
2651791,3484,10194,106910,43,,serious_fouls,y
2651827,3484,8659,24171,45,1,serious_fouls,y
2652030,3484,10194,24773,59,,serious_fouls,y
2653323,3485,9850,24579,30,,hands,r
2653374,3485,9850,32728,39,,verbal_abuse,y
2653693,3485,9850,24698,72,,,y
2653820,3485,8472,35443,89,,emergency_brake,y
2653838,3485,9850,40581,90,2,stall_time,y
2651638,3486,10003,24123,26,,serious_fouls,y
2652253,3486,9825,24011,83,,serious_fouls,y
2653791,3487,9879,27339,16,,,y
2654341,3487,8586,30956,77,,,y
2654445,3488,8528,25005,45,3,,y
2654529,3488,10261,23579,50,,advantage,y
2654676,3488,10261,33852,67,,,y
2669457,3489,9798,40565,32,,,y
2671900,3490,8650,30618,48,,,y
2672125,3490,10252,182223,90,2,,y
2670927,3491,10194,23253,45,1,,y
2671135,3491,10194,40695,70,,,y
2671214,3491,8668,215384,88,,verbal_abuse,y
2671233,3491,10194,106910,90,2,,y
2675287,3492,10172,23311,14,,Unsportsmanlike Cond,y
2675609,3492,9879,23283,79,,Unsportsmanlike Cond,r
2675651,3492,9879,31290,89,,stall_time,y
2675657,3492,9879,30890,90,2,stall_time,y
2669365,3493,10261,109652,26,,Unsportsmanlike Cond,y
2669403,3493,10261,26160,29,,Unsportsmanlike Cond,y
2670313,3494,8455,30853,76,,,y
2670414,3494,8466,39225,83,,kicked_ball_away,y
2670471,3494,8466,46893,87,,,y
2668610,3495,8472,111801,26,,,y
2668697,3495,8472,24150,50,,,y
2668726,3495,10260,30843,58,,,y
2668795,3495,8472,36786,76,,,y
2669578,3496,8586,30960,40,,,y
2670085,3496,10003,118528,62,,,y
2670184,3496,8586,159833,68,,,y
2670416,3496,10003,276121,83,,,y
2670483,3496,8586,128827,89,,,y
2670562,3496,8586,24223,90,6,,y
2670158,3497,8659,23293,67,,serious_fouls,y
2670322,3497,8654,35110,78,,hands,y
2670558,3497,8659,71502,90,4,Unsportsmanlike Cond,r
2669092,3498,8528,25005,9,,,y
2669916,3498,9850,96456,55,,,y
2670450,3498,9850,24698,87,,verbal_abuse,y
2684924,3499,8472,25075,25,,serious_fouls,y
2685466,3499,8472,46353,62,,serious_fouls,y
2684756,3500,8654,23931,85,,stall_time,y
2688906,3501,8456,37459,29,,,y
2688921,3501,10260,30829,32,,,y
2688967,3501,8456,39027,42,,,y
2689195,3501,8456,38817,85,,,y
2689219,3501,8456,23782,90,,Unsportsmanlike Cond,y
2689227,3501,8456,30509,90,2,,y
2689237,3501,10260,38994,90,3,emergency_brake,y
2689244,3501,10260,35327,90,4,,y
2685285,3502,10261,94550,47,,,y
2685303,3502,9879,30890,50,,,y
2685728,3502,9879,24130,90,,,y
2685793,3502,10261,46700,90,6,Unsportsmanlike Cond,y
2681441,3503,10003,276121,21,,shirt_pull,y
2681507,3503,9850,32728,28,,,y
2681523,3503,9850,24583,30,,serious_fouls,y
2682036,3503,10003,24948,69,,shirt_pull,y
2682214,3503,9850,34275,85,,serious_fouls,y
2682231,3503,9850,24698,86,,serious_fouls,y
2682265,3503,10003,24123,90,,,y
2682293,3503,9850,40100,90,3,verbal_abuse,y
2685563,3504,10172,24741,21,,serious_fouls,r
2685748,3504,8528,101192,38,,emergency_brake,y
2685989,3504,10172,39987,54,,,y
2686277,3504,8528,11736,82,,,y
2686290,3504,10172,19020,83,,advantage,y
2686318,3504,8528,111865,88,,emergency_brake,y
2681570,3506,10252,23264,35,,diving,y
2681942,3506,10194,106910,64,,serious_fouls,y
2681970,3506,10194,40695,66,,pushing,y
2682262,3506,10194,39109,90,2,Unsportsmanlike Cond,y
2685142,3507,8668,26151,81,,,y
2685172,3507,8586,30956,84,,,y
2681487,3508,9825,75489,26,,,y
2681578,3508,9825,31435,37,,,y
2681969,3508,9825,46539,65,,,y
2682031,3508,9825,35606,70,,,r
2682122,3508,8659,22964,78,,,y
2682172,3508,9825,24011,83,,,y
2682199,3508,8659,23787,86,,,y
2696857,3509,9825,26111,35,,shirt_pull,y
2697707,3509,9850,24579,83,,Unsportsmanlike Cond,y
2697869,3509,9850,32728,90,3,pushing,y
2697303,3510,9879,118730,58,,,y
2697472,3510,10252,179793,69,,,y
2697767,3510,9879,30352,87,,,y
2757718,3511,8586,37762,79,,,y
2757773,3511,8586,31921,87,,emergency_brake,y
2757817,3511,8455,79574,90,2,,y
2696875,3512,10172,25925,34,,,y
2696897,3512,8668,39618,35,,,y
2697205,3512,10172,41156,51,,,y
2697249,3512,10172,166422,53,,kicked_ball_away,y
2697390,3512,8668,36012,62,,,y
2697657,3512,8668,24156,79,,,y
2755157,3513,8456,16351,25,,,y
2755368,3513,8456,26181,66,,Unsportsmanlike Cond,y
2755371,3513,8659,113968,66,,Unsportsmanlike Cond,y
2698932,3514,10261,31292,23,,,y
2698986,3514,8472,46353,37,,,y
2699016,3514,10261,46700,43,,,y
2699041,3514,10261,24228,45,3,,y
2699253,3514,8472,24159,75,,Removing Shirt,y
2696952,3515,8650,95327,42,,emergency_brake,y
2697160,3515,9798,40565,51,,emergency_brake,y
2697887,3515,9798,47341,88,,,y
2696499,3516,8466,46893,5,,diving,y
2696734,3516,8466,23823,25,,serious_fouls,y
2696966,3516,8654,47382,42,,verbal_abuse,y
2697629,3516,8654,24167,74,,serious_fouls,y
2697711,3516,8654,23936,83,,serious_fouls,y
2699809,3517,10260,35327,64,,Unsportsmanlike Cond,y
2699918,3517,10194,31953,86,,,y
2755252,3518,10003,157369,44,,,y
2755413,3518,8528,22991,78,,emergency_brake,y
2755474,3518,8528,118929,90,2,,y
2755501,3518,10003,24123,90,9,stall_time,y
2711287,3519,9879,23283,12,,,r
2712180,3519,9825,24011,52,,,y
2712783,3519,9825,75489,76,,,y
2713026,3519,9825,46469,90,,,r
2716373,3520,8650,156008,29,,emergency_brake,y
2716447,3520,8455,30853,38,,,y
2716656,3520,8455,72541,53,,,y
2716663,3520,8650,95327,54,,,y
2716679,3520,8650,40636,56,,,y
2716749,3520,8650,30617,64,,,y
2716891,3520,8650,127130,82,,advantage,y
2733911,3520,8455,30859,90,7,verbal_abuse,y
2719524,3521,10260,32569,28,,emergency_brake,y
2711301,3522,9798,40565,13,,serious_fouls,y
2712163,3522,9798,104911,50,,,y
2712435,3522,9850,32728,62,,serious_fouls,y
2712563,3522,9798,47341,68,,serious_fouls,y
2712849,3522,9850,96456,78,,serious_fouls,y
2711454,3523,10194,39109,21,,,y
2712778,3523,10172,23311,75,,shirt_pull,y
2712829,3523,10194,109621,78,,,y
2711851,3524,8668,30839,44,,,y
2712773,3524,8668,77690,77,,,y
2712794,3524,8472,37868,78,,,y
2715148,3526,8456,36615,12,,kicked_ball_away,y
2715191,3526,8586,24531,19,,,y
2715491,3526,8586,40006,48,,,y
2715619,3526,8586,24656,66,,,y
2715688,3526,8456,31432,76,,kicked_ball_away,y
2717971,3526,8456,16351,71,,,y
2712997,3527,10261,26160,87,,,y
2713128,3527,10261,94550,90,4,Unsportsmanlike Cond,y
2711419,3528,8654,47382,19,,advantage,y
2711915,3528,8528,41071,45,1,shirt_pull,y
2712729,3528,8654,30630,75,,stall_time,y
2713096,3528,8654,24751,90,3,advantage,y
2732365,3529,10260,186137,17,,Unsportsmanlike Cond,y
2732426,3529,10260,38994,23,,Unsportsmanlike Cond,y
2732470,3529,10260,30843,27,,Unsportsmanlike Cond,y
2732488,3529,10260,43248,30,,,y
2732513,3529,9825,31013,33,,,y
2732624,3529,9825,26111,43,,Unsportsmanlike Cond,y
2732808,3529,10260,35327,65,,Unsportsmanlike Cond,y
2732917,3529,9825,196386,81,,Unsportsmanlike Cond,y
2735627,3530,8472,33863,34,,,y
2735703,3530,8472,46353,67,,Unsportsmanlike Cond,y
2735710,3530,8472,33468,70,,serious_fouls,r
2735720,3530,8472,36786,76,,Unsportsmanlike Cond,y
2732065,3531,10003,24948,38,,,y
2732147,3531,10003,23882,45,2,,y
2732352,3531,8455,72541,55,,,y
2732480,3531,10003,276121,69,,,y
2727746,3532,9879,118730,30,,,y
2728476,3532,9879,30603,72,,,y
2728707,3532,8668,24006,86,,,y
2728813,3532,9879,22707,90,4,,y
2726610,3533,8654,47382,20,,,y
2727076,3533,8654,109898,71,,Unsportsmanlike Cond,y
2727120,3533,8654,23931,77,,,y
2727125,3533,8456,30509,78,,Unsportsmanlike Cond,y
2729203,3534,10261,26154,21,,Unsportsmanlike Cond,y
2729204,3534,8650,51553,21,,Unsportsmanlike Cond,y
2729317,3534,10261,33852,39,,,y
2729333,3534,8650,34036,41,,advantage,y
2729352,3534,10261,24228,44,,,y
2729668,3534,10261,26154,75,,,y2
2731723,3535,10172,41156,73,,Unsportsmanlike Cond,y
2731907,3535,10172,150176,90,3,Unsportsmanlike Cond,y
2727728,3536,8466,45418,28,,,y
2727823,3536,8659,113968,34,,,y
2728257,3536,8466,23823,54,,,y
2728401,3536,8659,23787,64,,,y
2728488,3536,8466,190872,70,,Unsportsmanlike Cond,r
