id,match_id,team,player1,player2,elapsed,elapsed_plus,event_incident_typefk,goal,goal_type,pos_x,pos_y,subtype
910105,2250,8650,39032,34222,57,,391,,n,,,loose_ball
910235,2250,10194,38899,35467,90,,393,,n,,,shot
910848,2252,8528,71550,,45,2,348,,npm,,,saved_back_into_play
911133,2252,8528,101192,71550,60,,393,,n,,,shot
911291,2252,8528,29581,71550,73,,393,,n,,,shot
911182,2253,10260,27430,30829,64,,414,,n,,,deflected
911249,2253,10260,30829,27430,69,,393,,n,,,shot
911541,2253,10260,72735,35327,90,1,406,,n,,,header
911931,2254,8668,36012,,36,,130,,n,,,direct_freekick
911957,2254,8668,30735,,45,3,20,,p,,,
910390,2255,8455,37804,30699,8,,393,,n,,,shot
910493,2255,8455,30679,30456,17,,393,,n,,,shot
910539,2255,8455,38834,30627,22,,393,,n,,,shot
910673,2255,8455,30631,38834,34,,411,,n,,,volley
911021,2255,8455,30699,30630,52,,406,,n,,,header
911074,2255,8472,24116,30988,56,,407,,n,,,distance
911183,2255,8455,37804,,65,,131,,n,,,loose_ball
911515,2255,8455,30631,37804,90,,406,,n,,,header
911545,2255,8472,23949,31103,90,2,393,,n,,,shot
914690,2256,8559,30753,,2,,298,,dg,,,shot
914946,2256,9825,30613,41704,28,,393,,n,,,shot
915450,2256,9825,105827,41704,78,,393,,n,,,shot
914357,2257,8655,19020,,25,,80,,n,,,shot
914786,2257,8655,23921,34947,54,,406,,n,,,header
913976,2258,10252,26165,,61,,298,,dg,,,shot
928037,2260,8586,30830,31097,27,,393,,n,,,shot
928379,2260,8586,23760,,60,,130,,n,,,direct_freekick
957209,2261,10194,23253,,72,,39,,n,,,distance
957307,2261,8456,23782,30960,85,,393,,n,,,shot
957365,2261,10194,40695,,90,6,346,,dg,,,
928203,2262,8654,23818,41475,52,,406,,n,,,header
928413,2262,8462,23271,25543,76,,393,,n,,,shot
921626,2263,10260,30829,30373,8,,391,,n,,,loose_ball
922331,2263,10260,30829,24156,82,,393,,n,,,shot
922345,2263,10260,30829,40945,86,,406,,n,,,header
922401,2263,10260,30829,27430,90,3,393,,n,,,shot
928102,2264,8559,130670,23934,35,,393,,n,,,shot
929090,2265,8668,30876,39618,7,,406,,n,,,header
929249,2265,8668,30700,30876,19,,393,,n,,,shot
928951,2266,8455,30679,30630,5,,406,,n,,,header
929207,2266,8455,30631,30699,32,,407,,n,,,distance
929729,2266,8455,30631,30679,90,,393,,n,,,shot
929250,2267,8655,23916,,20,,39,,n,,,distance
929615,2267,8528,41071,101192,58,,406,,n,,,header
929769,2267,8655,21613,23916,76,,406,,n,,,header
933084,2270,8668,30876,24846,84,,406,,n,,,header
934931,2272,8456,30960,24213,40,,393,,n,,,shot
934974,2272,8456,39027,33633,45,1,406,,n,,,header
932120,2273,8650,37139,27694,37,,393,,n,,,shot
932844,2273,8559,23934,,70,,115,,o,,,
931720,2274,8667,37798,70297,11,,407,,n,,,distance
932456,2274,8667,24509,,48,,115,,o,,,
932512,2274,8667,23225,,52,,20,,p,,,
932821,2274,8602,23538,23099,68,,393,,n,,,shot
932171,2275,10252,23264,38609,40,,406,,n,,,header
932234,2275,10252,23264,33863,44,,393,,n,,,shot
932921,2275,9879,31643,,76,,298,,dg,,,shot
933624,2276,8455,37804,30679,27,,393,,n,,,shot
933807,2276,8191,32627,23074,50,,393,,n,,,shot
933973,2276,8455,30627,30631,82,,406,,n,,,header
935944,2277,10260,40945,,33,,80,,n,,,shot
935975,2277,10260,30829,40945,37,,393,,n,,,shot
936215,2277,10260,30802,34944,52,,393,,n,,,shot
936492,2277,9825,26005,,80,,288,,n,,,deflected
932814,2278,8586,30348,30830,69,,393,,n,,,shot
933205,2278,8658,23787,31953,90,1,393,,n,,,shot
941575,2279,10260,30829,24148,40,,406,,n,,,header
941673,2279,8462,38368,,45,1,115,,o,,,
941954,2279,10260,34944,,59,,80,,n,,,shot
942000,2279,10260,27430,30829,62,,407,,n,,,distance
942107,2279,8462,47418,,69,,115,,o,,,
941106,2280,10194,35467,,8,,6,,n,,,volley
941717,2280,10194,23314,24773,45,2,393,,n,,,shot
942102,2280,10194,24773,24435,67,,393,,n,,,shot
941269,2281,8528,40015,,20,,80,,n,,,shot
942039,2281,8472,30988,156008,64,,406,,n,,,header
941183,2283,8191,23190,23823,14,,393,,n,,,shot
941924,2283,8191,23823,,55,,130,,n,,,direct_freekick
942095,2283,8654,34543,,67,,298,,dg,,,shot
942252,2283,8654,37242,,81,,80,,n,,,shot
944842,2284,8455,30822,30627,8,,393,,n,,,shot
944982,2284,8455,30822,30631,23,,393,,n,,,shot
941426,2286,8667,70297,37798,31,,393,,n,,,shot
941900,2286,8667,30595,,54,,39,,n,,,distance
941966,2286,8456,30960,,59,,80,,n,,,shot
940777,2287,8650,37139,30618,55,,406,,n,,,header
943964,2288,8602,23291,,42,,131,,n,,,loose_ball
944346,2288,8658,37552,25075,80,,393,,n,,,shot
944402,2288,8658,37552,24226,85,,393,,n,,,shot
949209,2289,9825,27277,31435,72,,406,,n,,,header
947392,2290,9879,30338,31643,23,,393,,n,,,shot
947478,2290,9879,31643,24741,31,,391,,n,,,loose_ball
947695,2290,9879,24741,,54,,130,,n,,,direct_freekick
948655,2291,8654,41475,,45,2,130,,n,,,direct_freekick
949101,2291,8654,34543,36394,67,,406,,n,,,header
948334,2292,8602,25415,23538,27,,393,,n,,,shot
947204,2293,8528,25005,29581,14,,406,,n,,,header
947739,2293,10194,42183,24773,74,,406,,n,,,header
947194,2294,8472,23949,,12,,20,,p,,,
947917,2294,8462,30901,25421,90,5,406,,n,,,header
948411,2295,8655,25667,,16,,39,,n,,,distance
948191,2296,10252,33863,,19,,44,,n,,,header
948254,2296,10252,24751,,23,,115,,o,,,
948454,2297,8455,30679,30822,17,,393,,n,,,shot
948694,2297,8668,30735,30700,33,,406,,n,,,header
948734,2297,8668,30735,,45,,348,,npm,,,saved_back_into_play
949512,2297,8668,30735,24216,75,,411,,n,,,volley
947341,2298,8456,38817,,31,,20,,p,,,
947735,2298,8456,30960,34942,73,,411,,n,,,volley
963573,2299,9879,43247,,3,,115,,o,,,
964349,2299,9879,34574,24737,59,,407,,n,,,distance
964647,2299,9879,24741,,90,1,130,,n,,,direct_freekick
961946,2300,8462,26347,23779,35,,393,,n,,,shot
962183,2300,10194,38899,23253,50,,406,,n,,,header
962363,2300,10194,24133,38755,90,1,393,,n,,,shot
960630,2301,8654,30966,31020,3,,393,,n,,,shot
961305,2301,8654,34543,36394,59,,393,,n,,,shot
961575,2301,8654,36394,34590,90,3,393,,n,,,shot
963007,2302,8655,21613,23916,41,,393,,n,,,shot
963099,2302,8655,34176,30739,73,,393,,n,,,shot
963131,2302,8655,30739,23927,84,,406,,n,,,header
960020,2303,10260,27430,35327,16,,393,,n,,,shot
960024,2303,8668,10491,,19,,39,,n,,,distance
960316,2303,8668,46810,36012,76,,393,,n,,,shot
960404,2303,8668,109058,24011,90,,393,,n,,,shot
960877,2304,9825,36410,30935,27,,393,,n,,,shot
961577,2304,9825,30613,,90,3,20,,p,,,
964604,2305,8586,30348,31921,27,,393,,n,,,shot
965245,2305,8586,40755,31097,84,,393,,n,,,shot
965294,2305,8586,40755,,90,3,131,,n,,,loose_ball
960987,2306,8455,30822,40825,40,,393,,n,,,shot
961376,2306,8455,30822,30859,67,,393,,n,,,shot
963243,2308,8191,32627,23190,10,,393,,n,,,shot
963389,2308,10252,23354,38807,32,,407,,n,,,distance
963741,2308,10252,30892,23354,56,,393,,n,,,shot
963759,2308,10252,30892,38807,58,,407,,n,,,distance
963800,2308,10252,34466,23264,61,,393,,n,,,shot
963872,2308,10252,23264,38807,68,,393,,n,,,shot
964191,2308,8191,23370,46008,90,2,393,,n,,,shot
974835,2310,8586,40755,30348,11,,393,,n,,,shot
974898,2310,8586,31097,38820,28,,393,,n,,,shot
975192,2310,8668,24160,109058,55,,393,,n,,,shot
973401,2311,10194,33941,40695,8,,406,,n,,,header
973557,2311,9825,36410,30613,32,,406,,n,,,header
974118,2311,9825,30613,,90,1,20,,p,,,
974131,2311,9825,26005,30613,90,4,393,,n,,,shot
967188,2312,10260,30829,35327,38,,406,,n,,,header
967361,2312,10260,30829,35327,55,,406,,n,,,header
967550,2312,10260,30619,30373,80,,393,,n,,,shot
975929,2313,8650,30618,24800,20,,393,,n,,,shot
976248,2313,8655,38711,,40,,20,,p,,,
976301,2313,8650,30853,33632,44,,393,,n,,,shot
1055685,2314,10252,23264,26165,13,,393,,n,,,shot
1055992,2314,10252,38807,,76,,20,,p,,,
972183,2315,8455,30631,30630,42,,393,,n,,,shot
972190,2315,8456,38817,,45,1,71,,n,,,
972219,2315,8456,33781,23782,51,,393,,n,,,shot
972299,2315,8456,38817,,76,,20,,p,,,
972356,2315,8456,33781,30367,87,,393,,n,,,shot
972369,2315,8455,30631,,90,1,20,,p,,,
972773,2316,8658,24002,,45,2,20,,p,,,
972526,2317,8462,23271,,14,,298,,dg,,,shot
972602,2317,8462,26347,23271,25,,393,,n,,,shot
972647,2317,8191,23370,24788,31,,393,,n,,,shot
972915,2317,8462,25421,,56,,348,,npm,,,saved_back_into_play
973052,2317,8462,40004,,76,,20,,p,,,
972762,2318,8559,40128,130670,45,1,393,,n,,,shot
986933,2319,8528,71550,35472,35,,411,,n,,,volley
980099,2320,8559,23934,130670,10,,406,,n,,,header
980151,2320,8559,143793,11576,16,,411,,n,,,volley
980988,2320,8654,41475,,88,,80,,n,,,shot
1075908,2321,8586,30830,,82,,44,,n,,,header
1010405,2322,8455,30822,30686,32,,393,,n,,,shot
1011001,2322,8455,30679,30631,50,,393,,n,,,shot
1011193,2322,8455,30679,30631,60,,391,,n,,,loose_ball
1011559,2322,8455,30822,32345,77,,393,,n,,,shot
1011884,2322,8455,30631,30822,90,5,406,,n,,,header
984396,2323,8668,24011,24160,17,,393,,n,,,shot
984536,2323,8668,24160,,29,,348,,npm,,,saved_back_into_play
984565,2323,8667,182962,,32,,39,,n,,,distance
984647,2323,8668,24011,36012,39,,393,,n,,,shot
984922,2323,8667,23438,,51,,115,,o,,,
985281,2323,8668,30700,24846,82,,393,,n,,,shot
985338,2323,8668,109058,30700,86,,393,,n,,,shot
1010050,2324,8655,30342,,5,,39,,n,,,distance
1011343,2324,8658,24002,,55,,130,,n,,,direct_freekick
1011602,2324,8655,30342,23927,67,,406,,n,,,header
1009826,2325,8472,23949,,7,,298,,dg,,,shot
1010120,2325,8472,24157,30352,22,,407,,n,,,distance
1010327,2325,10252,26165,23354,30,,411,,n,,,volley
980296,2326,9825,30613,26181,34,,393,,n,,,shot
980670,2326,8191,23190,34214,50,,393,,n,,,shot
980786,2326,9825,31013,36410,60,,393,,n,,,shot
981046,2326,9825,3520,41704,90,4,393,,n,,,shot
982174,2327,10260,30373,,73,,80,,n,,,shot
1075886,2328,10194,24773,42183,83,,393,,n,,,shot
731568,2329,9825,27277,41704,18,,393,,n,,,shot
731642,2329,9825,27277,30935,21,,393,,n,,,shot
731923,2329,8462,26108,40987,37,,406,,n,,,header
732259,2329,9825,38835,26005,51,,393,,n,,,shot
732576,2329,9825,75489,30843,68,,393,,n,,,shot
737173,2330,8650,95327,,34,,115,,o,,,
737230,2330,10252,24658,23282,45,2,406,,n,,,header
737334,2330,8650,30853,47547,72,,393,,n,,,shot
737339,2330,10252,23354,,75,,20,,p,,,
731621,2331,8655,30739,,21,,39,,n,,,distance
731816,2331,8472,30988,38802,32,,393,,n,,,shot
732330,2331,8472,30988,25150,53,,406,,n,,,header
732361,2331,8655,109621,,55,,299,,dg,,,header
734097,2332,8654,34543,39306,49,,411,,n,,,volley
734133,2332,8586,30348,,54,,80,,n,,,shot
734303,2332,8586,30895,46403,79,,393,,n,,,shot
731563,2333,8456,30960,38817,17,,393,,n,,,shot
732593,2333,8456,33974,,68,,298,,dg,,,shot
734980,2334,8455,30822,37804,39,,393,,n,,,shot
735306,2334,8455,37804,30822,76,,393,,n,,,shot
732734,2335,10194,38755,,74,,299,,dg,,,header
732445,2336,8667,97489,70297,61,,393,,n,,,shot
734509,2337,8191,11496,32627,34,,393,,n,,,shot
734924,2337,8668,30735,,76,,22,,npm,,,missed
732390,2338,10260,30829,35327,56,,406,,n,,,header
732434,2338,10260,27430,30373,58,,393,,n,,,shot
732550,2338,10260,30829,27430,65,,393,,n,,,shot
732911,2338,10260,30619,40945,85,,393,,n,,,shot
733032,2338,10260,40945,,90,2,130,,n,,,direct_freekick
991379,2339,8586,30348,46403,45,1,393,,n,,,shot
991404,2339,8586,40755,30348,55,,393,,n,,,shot
991459,2339,8655,19020,23916,80,,406,,n,,,header
991480,2339,8586,40755,31921,86,,393,,n,,,shot
996156,2340,8472,30988,38802,9,,406,,n,,,header
997189,2340,8456,24159,23782,90,1,393,,n,,,shot
995162,2342,10260,30829,40945,46,,393,,n,,,shot
995591,2342,10260,30829,27430,84,,393,,n,,,shot
995646,2342,10260,27430,30802,89,,406,,n,,,header
998708,2343,8650,30853,33632,26,,393,,n,,,shot
998722,2343,8650,30915,30853,28,,393,,n,,,shot
998735,2343,8650,27694,30853,32,,393,,n,,,shot
998969,2343,8650,30853,27694,77,,393,,n,,,shot
999025,2343,8462,40987,26347,88,,393,,n,,,shot
993318,2344,9825,3520,36410,14,,393,,n,,,shot
993412,2344,8667,24843,,28,,20,,p,,,
993899,2344,9825,36410,39297,90,3,391,,n,,,loose_ball
991799,2345,8668,25666,30371,19,,393,,n,,,shot
991844,2345,8668,24160,36012,22,,406,,n,,,header
991893,2345,8658,31953,77704,26,,393,,n,,,shot
992304,2345,8658,25075,31953,52,,411,,n,,,volley
991685,2346,8559,34261,23934,10,,393,,n,,,shot
992247,2346,8559,23934,,48,,20,,p,,,
992340,2346,8559,35532,130670,53,,393,,n,,,shot
992614,2346,8559,24372,,69,,80,,n,,,shot
991882,2347,8602,23538,,26,,80,,n,,,shot
992291,2347,8191,23349,,47,,115,,o,,,
992729,2347,8191,25411,23185,73,,406,,n,,,header
991737,2348,8455,26564,30679,16,,406,,n,,,header
991910,2348,8654,24223,30353,30,,407,,n,,,distance
992352,2348,8455,30822,30679,56,,406,,n,,,header
992707,2348,8455,30679,,77,,80,,n,,,shot
992889,2348,8455,30822,30631,90,,391,,n,,,loose_ball
1004371,2349,8528,71550,106228,90,3,393,,n,,,shot
1003130,2350,8472,23949,,5,,80,,n,,,shot
1003200,2350,8472,23949,38802,11,,393,,n,,,shot
1003952,2350,8658,31953,78404,60,,393,,n,,,shot
1004312,2350,8472,24157,156008,88,,393,,n,,,shot
1004676,2351,9825,39297,36410,5,,407,,n,,,distance
1004979,2351,8654,41475,,45,,159,,npm,,,saved
1005384,2351,9825,30613,,83,,20,,p,,,
1002641,2352,10252,26165,23354,16,,393,,n,,,shot
1002653,2352,8602,23334,40022,23,,393,,n,,,shot
1002683,2352,10252,38807,,38,,115,,o,,,
1002953,2352,10252,26165,23283,82,,393,,n,,,shot
1006939,2353,8455,30822,37804,6,,393,,n,,,shot
1007546,2353,8655,23927,30658,70,,406,,n,,,header
1003456,2354,8667,23563,23034,27,,414,,n,,,deflected
1003585,2354,8462,38704,,37,,80,,n,,,shot
1004131,2354,8667,23563,23438,73,,393,,n,,,shot
1004318,2354,8462,25421,,88,,130,,n,,,direct_freekick
1004330,2354,8462,37140,40987,89,,393,,n,,,shot
1004171,2355,8668,24011,,72,,130,,n,,,direct_freekick
1004384,2355,8668,36012,24006,89,,393,,n,,,shot
1006389,2356,8456,30646,33781,7,,391,,n,,,loose_ball
1006721,2356,8456,38817,33781,36,,393,,n,,,shot
1007186,2356,9879,30338,,75,,20,,p,,,
1005895,2357,8650,30853,37139,5,,406,,n,,,header
1005922,2357,10260,30829,,12,,131,,n,,,loose_ball
1005925,2357,10260,30829,,12,,348,,npm,,,saved_back_into_play
1006294,2357,10260,30802,24148,60,,406,,n,,,header
1003769,2358,8586,33074,30830,46,,393,,n,,,shot
1004017,2358,10194,24773,,64,,20,,p,,,
1004190,2358,8586,38820,40006,77,,393,,n,,,shot
1019027,2359,8650,30853,30660,3,,393,,n,,,shot
1019303,2359,8650,34036,,32,,288,,n,,,deflected
1019645,2359,8650,30853,34036,60,,393,,n,,,shot
1021639,2360,8456,38817,34942,72,,393,,n,,,shot
1021651,2360,8456,38817,39027,74,,393,,n,,,shot
1021688,2360,8456,38817,30509,84,,393,,n,,,shot
1014527,2361,8586,30830,31921,27,,406,,n,,,header
1014726,2361,8586,38820,,41,,80,,n,,,shot
1016366,2362,8559,23785,,38,,115,,o,,,
1016750,2362,10260,27430,24148,69,,393,,n,,,shot
1016810,2362,10260,27430,40945,78,,393,,n,,,shot
1016835,2362,10260,24156,40945,82,,393,,n,,,shot
1015294,2363,10194,38755,23253,69,,393,,n,,,shot
1014390,2365,8667,24843,,16,,20,,p,,,
1014998,2365,8667,23034,34437,48,,406,,n,,,header
1014354,2366,8455,30631,30679,15,,393,,n,,,shot
1014541,2366,10252,26165,23354,29,,393,,n,,,shot
1014761,2366,8455,30631,,44,,20,,p,,,
1015073,2366,8455,30679,40825,57,,393,,n,,,shot
1015149,2366,8455,30631,,62,,20,,p,,,
1015250,2366,8455,30679,30631,68,,393,,n,,,shot
1015501,2366,8455,31906,37804,83,,393,,n,,,shot
1015622,2366,8455,30631,,90,1,131,,n,,,loose_ball
1017545,2367,8655,25667,,16,,298,,dg,,,shot
1017553,2367,8655,30342,,20,,20,,p,,,
1015495,2368,9825,26181,34418,81,,407,,n,,,distance
1015658,2368,8658,37552,25075,90,2,393,,n,,,shot
1026052,2369,8472,23949,24157,1,,391,,n,,,loose_ball
1026592,2369,8472,23949,,29,,20,,p,,,
1026831,2369,8472,23949,,41,,348,,npm,,,saved_back_into_play
1027292,2369,8472,23949,,62,,159,,npm,,,saved
1027329,2369,8472,24740,,65,,298,,dg,,,shot
1027412,2369,8586,30830,38820,72,,406,,n,,,header
1027541,2369,8472,24116,156008,86,,411,,n,,,volley
1026145,2370,10194,38755,23288,6,,393,,n,,,shot
1027582,2370,10194,24435,24773,90,,393,,n,,,shot
1025420,2372,8455,30630,30679,20,,393,,n,,,shot
1025729,2372,8455,30822,31906,79,,393,,n,,,shot
1025744,2372,10260,165709,40945,81,,393,,n,,,shot
1029332,2373,8528,30953,96481,34,,393,,n,,,shot
1029514,2373,9879,27696,24737,47,,393,,n,,,shot
1029615,2373,9879,26777,34574,58,,406,,n,,,header
1029653,2374,8668,10491,30876,24,,406,,n,,,header
1029794,2374,8654,38491,,37,,159,,npm,,,saved
1030142,2374,8654,39658,,60,,80,,n,,,shot
1030330,2374,8668,24160,24846,85,,406,,n,,,header
1030358,2374,8654,37242,36394,87,,406,,n,,,header
1027825,2375,8456,30960,24159,4,,393,,n,,,shot
1027839,2375,8456,33781,38817,5,,393,,n,,,shot
1027850,2375,8456,38817,30960,7,,391,,n,,,loose_ball
1027935,2375,8456,34942,24159,20,,406,,n,,,header
1028107,2375,8456,30960,38817,45,,393,,n,,,shot
1028382,2375,8456,39027,24159,58,,406,,n,,,header
1028457,2375,8191,32627,46008,71,,393,,n,,,shot
1026222,2376,10252,23354,24136,11,,393,,n,,,shot
1029488,2377,8650,30618,34036,46,,393,,n,,,shot
1029569,2377,8658,23787,24002,56,,393,,n,,,shot
1027634,2378,9825,36410,26111,90,4,406,,n,,,header
1035269,2379,8654,37242,34543,51,,393,,n,,,shot
1044553,2381,8528,25005,,43,,298,,dg,,,shot
1044275,2382,8586,46353,,10,,6,,n,,,volley
1044891,2382,8586,31921,30348,47,,393,,n,,,shot
1045265,2382,9825,36410,31013,85,,393,,n,,,shot
1040195,2383,8456,38817,,38,,20,,p,,,
1040220,2383,8456,38817,24209,40,,393,,n,,,shot
1040249,2383,8658,31953,24002,42,,406,,n,,,header
1040266,2383,8456,30960,33781,43,,393,,n,,,shot
1040716,2383,8456,24209,,74,,80,,n,,,shot
1040873,2383,8456,30960,24159,88,,393,,n,,,shot
1034883,2385,8667,38816,70297,3,,406,,n,,,header
1035077,2385,8191,23370,34230,35,,393,,n,,,shot
1035406,2385,8191,23185,,64,,20,,p,,,
1035443,2385,8191,23185,,70,,20,,p,,,
1035582,2385,8191,11496,,90,6,130,,n,,,direct_freekick
1042862,2386,8455,37804,30822,43,,406,,n,,,header
1044215,2388,8668,30876,24846,23,,406,,n,,,header
1044961,2388,10252,23264,38807,72,,406,,n,,,header
1044991,2388,8668,30876,10491,74,,406,,n,,,header
1045167,2388,8668,23268,,90,1,115,,o,,,
1050699,2389,9825,31013,36410,41,,393,,n,,,shot
1051048,2389,9825,30616,26181,48,,406,,n,,,header
1051417,2389,8528,22991,106228,80,,393,,n,,,shot
1051564,2389,8528,24230,,89,,44,,n,,,header
1051601,2389,8528,29581,71550,90,1,407,,n,,,distance
1049116,2390,8586,30348,,15,,20,,p,,,
1049271,2390,8455,30679,,38,,298,,dg,,,shot
1049344,2390,8586,31921,40755,44,,393,,n,,,shot
1049851,2390,8455,30631,30699,90,2,393,,n,,,shot
1047578,2391,8472,24157,32870,25,,393,,n,,,shot
1047763,2391,8472,23949,24157,40,,393,,n,,,shot
1048454,2391,8191,25411,23074,82,,393,,n,,,shot
1047440,2392,10194,23288,42183,13,,393,,n,,,shot
1048510,2392,8559,24372,,85,,130,,n,,,direct_freekick
1048555,2392,8559,24372,163199,88,,411,,n,,,volley
1052233,2393,8462,24528,38368,10,,393,,n,,,shot
1052317,2393,10252,26165,24136,16,,393,,n,,,shot
1052581,2393,10252,26165,,41,,348,,npm,,,saved_back_into_play
1053102,2393,10252,139672,34466,82,,411,,n,,,volley
1054605,2394,8650,24800,30618,19,,393,,n,,,shot
1054645,2394,8650,41175,33632,29,,393,,n,,,shot
1054774,2394,8654,36374,,59,,115,,o,,,
1047358,2396,8668,24011,,4,,20,,p,,,
1048306,2396,8655,109621,30342,69,,407,,n,,,distance
1048430,2396,8668,24160,25666,79,,406,,n,,,header
1048463,2396,8655,34176,21613,81,,407,,n,,,distance
1048584,2396,8668,30876,24160,90,,393,,n,,,shot
1047271,2398,10260,30373,32569,90,3,406,,n,,,header
1061812,2399,9879,26461,,36,,80,,n,,,shot
1062079,2399,9879,165823,,49,,115,,o,,,
1062591,2399,8668,24011,,90,4,20,,p,,,
1057429,2400,8472,23949,30988,7,,393,,n,,,shot
1057865,2400,8667,24843,,41,,23,,npm,,,post
1057704,2401,8655,23921,23916,28,,393,,n,,,shot
1058463,2401,8602,34433,33138,81,,406,,n,,,header
1057397,2402,8654,33312,,4,,115,,o,,,
1057751,2402,8654,37242,34543,31,,393,,n,,,shot
1057970,2402,8654,34590,37169,45,5,391,,n,,,loose_ball
1058158,2402,8528,71550,106228,52,,406,,n,,,header
1058493,2402,8654,24223,31020,77,,407,,n,,,distance
1057088,2403,10260,24154,,58,,20,,p,,,
1057151,2403,8586,30354,31921,70,,406,,n,,,header
1057210,2403,10260,40945,165709,81,,393,,n,,,shot
1057240,2403,10260,24154,,86,,20,,p,,,
1062217,2404,8455,31906,30822,24,,406,,n,,,header
1062322,2404,8455,31906,30631,31,,391,,n,,,loose_ball
1062464,2404,8455,30631,,44,,20,,p,,,
1062790,2404,8455,31906,,68,,80,,n,,,shot
1062875,2404,8455,30631,78505,81,,393,,n,,,shot
1062930,2404,8455,51553,30822,87,,393,,n,,,shot
1062940,2404,8455,30679,30630,89,,393,,n,,,shot
1062093,2405,8650,30618,27694,52,,414,,n,,,deflected
1062167,2405,8650,30618,27694,59,,407,,n,,,distance
1062342,2405,8650,33632,27694,74,,393,,n,,,shot
1062587,2405,8650,30915,95327,90,4,393,,n,,,shot
1057710,2406,8559,30753,143793,26,,406,,n,,,header
1057733,2406,8559,23934,163199,28,,393,,n,,,shot
1058165,2406,8462,30901,26347,54,,393,,n,,,shot
1058358,2406,8462,30901,25543,68,,393,,n,,,shot
1060776,2407,10252,38807,,83,,20,,p,,,
1073055,2409,8528,106228,40015,31,,393,,n,,,shot
1073073,2409,8667,102602,38816,42,,406,,n,,,header
1073132,2409,8667,200864,30595,64,,406,,n,,,header
1073187,2409,8528,25948,25005,90,3,390,,n,,,bicycle_kick
1067285,2410,8586,24656,40006,38,,407,,n,,,distance
1071479,2411,10260,40945,24148,28,,393,,n,,,shot
1067932,2412,8668,23268,,74,,299,,dg,,,header
1067064,2413,8462,30901,24528,20,,406,,n,,,header
1067248,2413,8602,23291,,35,,131,,n,,,loose_ball
1067312,2413,8462,25543,24528,39,,393,,n,,,shot
1067860,2413,8462,24528,38704,67,,393,,n,,,shot
1067003,2414,10252,26165,30892,16,,393,,n,,,shot
1067326,2414,8456,38817,,41,,20,,p,,,
1067351,2414,8456,30960,24159,43,,393,,n,,,shot
1068117,2414,8456,33781,30367,89,,393,,n,,,shot
1066445,2415,8658,31953,,29,,44,,n,,,header
1066470,2415,8658,31073,34193,41,,406,,n,,,header
1066619,2415,8191,25411,46008,87,,393,,n,,,shot
1073228,2416,9825,30843,26111,13,,406,,n,,,header
1073303,2416,8655,30342,34176,44,,393,,n,,,shot
1073435,2416,8655,19020,23916,68,,406,,n,,,header
1071082,2417,9879,30956,24020,45,,393,,n,,,shot
1071323,2417,8654,34543,,58,,115,,o,,,
1071351,2417,8654,34543,37169,61,,406,,n,,,header
1071558,2417,9879,27696,26461,79,,393,,n,,,shot
1071689,2417,8654,31020,24223,90,2,393,,n,,,shot
1069918,2418,8455,30822,,33,,80,,n,,,shot
1070327,2418,8455,30631,37804,54,,393,,n,,,shot
1081663,2419,8472,30988,24157,8,,414,,n,,,deflected
1081704,2419,8602,23291,,10,,20,,p,,,
1082946,2419,8602,131409,40022,78,,407,,n,,,distance
1083239,2420,8668,10491,30839,90,4,393,,n,,,shot
1081657,2421,8455,37804,30679,6,,393,,n,,,shot
1082104,2421,8455,30631,,32,,20,,p,,,
1082579,2421,8455,31906,30631,54,,393,,n,,,shot
1082628,2421,8455,37804,31306,57,,411,,n,,,volley
1082742,2421,8455,30822,30631,63,,406,,n,,,header
1082812,2421,8455,30822,,68,,20,,p,,,
1083013,2421,8455,30822,30630,80,,391,,n,,,loose_ball
1083175,2421,8455,38834,30630,90,,411,,n,,,volley
1081599,2422,8586,31921,30895,3,,393,,n,,,shot
1082120,2422,8586,31097,31921,32,,393,,n,,,shot
1082295,2422,8191,11496,32627,42,,393,,n,,,shot
1082611,2422,8191,46008,23370,54,,406,,n,,,header
1082888,2422,8191,23370,32627,71,,393,,n,,,shot
1083158,2422,8191,25411,11496,88,,414,,n,,,deflected
1082138,2423,8559,23934,24728,33,,406,,n,,,header
1082717,2423,8559,30753,163199,60,,393,,n,,,shot
1082997,2423,8658,31073,,75,,348,,npm,,,saved_back_into_play
1083011,2423,8658,24002,33049,77,,393,,n,,,shot
1083098,2424,10252,24211,,84,,115,,o,,,
1081878,2425,9825,3520,,21,,80,,n,,,shot
1081974,2425,9825,30843,,26,,80,,n,,,shot
1082175,2425,9879,43247,,38,,115,,o,,,
1083050,2425,9825,75342,26181,84,,393,,n,,,shot
1082080,2426,10260,24148,,31,,80,,n,,,shot
1082191,2426,10260,24154,27430,38,,393,,n,,,shot
1082554,2426,10194,35467,,54,,115,,o,,,
1083059,2426,10260,30802,24154,84,,406,,n,,,header
1081834,2427,8654,30734,41475,17,,393,,n,,,shot
1081891,2427,8456,30367,24159,21,,406,,n,,,header
741583,2429,9825,3520,39297,40,,407,,n,,,distance
741670,2429,10260,30829,,59,,20,,p,,,
741694,2429,9825,27277,,64,,115,,o,,,
741850,2429,9825,30843,,90,6,298,,dg,,,shot
741034,2430,8586,30830,24656,72,,406,,n,,,header
741078,2430,8658,33049,,75,,80,,n,,,shot
741344,2430,8586,30895,40755,90,5,393,,n,,,shot
743325,2431,9879,37266,,3,,115,,o,,,
743970,2431,10252,23264,,59,,39,,n,,,distance
