id,team,match_id,player1,elapsed,elapsed_plus,subtype
2715336,8456,3526,23782,42,,cross
2715340,8456,3526,23782,43,,cross
2715345,8456,3526,23782,43,,cross
2715355,8586,3526,157729,44,,cross
2715627,8586,3526,128827,68,,cross
2711412,8659,3527,32734,19,,cross
2711516,10261,3527,26160,25,,cross
2711630,8659,3527,23257,32,,cross
2711715,8659,3527,23257,36,,cross
2712126,8659,3527,23257,48,,cross
2712135,8659,3527,32734,49,,cross
2712175,8659,3527,23257,51,,cross
2712227,8659,3527,23257,53,,cross
2712248,8659,3527,32734,54,,cross
2712298,8659,3527,23257,56,,cross
2712305,8659,3527,23257,56,,cross
2712593,8659,3527,23257,68,,cross
2712684,8659,3527,23257,71,,cross
2712875,10261,3527,26160,81,,cross
2713049,8659,3527,23257,90,,cross
2713119,8659,3527,32734,90,3,cross
2713136,8659,3527,32734,90,6,cross
2711239,8654,3528,24393,10,,cross
2711787,8654,3528,24393,39,,cross
2712363,8528,3528,118929,59,,cross
2712657,8654,3528,37169,72,,cross
2712695,8528,3528,41061,73,,cross
2712746,8528,3528,101192,75,,cross
2712772,8528,3528,38254,76,,cross
2712813,8528,3528,38254,78,,short
2712820,8528,3528,38254,79,,cross
2732278,9825,3529,32118,7,,cross
2732413,9825,3529,31013,21,,short
2732527,9825,3529,37436,35,,cross
2732859,9825,3529,31013,73,,cross
2732895,9825,3529,31013,77,,cross
2732926,10260,3529,30829,83,,cross
2732953,9825,3529,37436,86,,cross
2732962,9825,3529,31013,87,,cross
2732974,10260,3529,24154,88,,cross
2735564,10252,3530,182223,3,,cross
2735574,8472,3530,35443,8,,short
2735607,10252,3530,182223,24,,cross
2735690,10252,3530,182223,60,,cross
2735693,8472,3530,35443,61,,cross
2735707,8472,3530,111801,69,,
2735715,10252,3530,182223,75,,cross
2735751,8472,3530,175947,90,3,cross
2735756,8472,3530,175947,90,5,cross
2731938,10003,3531,24123,21,,cross
2731994,8455,3531,107417,29,,short
2732095,8455,3531,107417,41,,cross
2732366,10003,3531,24123,56,,cross
2732433,8455,3531,41468,64,,cross
2732451,8455,3531,41468,66,,short
2732602,10003,3531,24123,81,,cross
2732652,8455,3531,41468,87,,cross
2727406,8668,3532,26151,4,,cross
2727871,9879,3532,38229,39,,cross
2728131,9879,3532,25997,48,,cross
2728154,8668,3532,26151,50,,cross
2728290,8668,3532,24846,60,,cross
2728494,8668,3532,26151,73,,short
2728499,8668,3532,26151,73,,short
2728607,8668,3532,26151,79,,cross
2728774,8668,3532,36012,90,1,cross
2726539,8456,3533,37459,9,,cross
2726543,8456,3533,37459,10,,cross
2726597,8456,3533,26181,18,,cross
2726646,8654,3533,24393,24,,cross
2726658,8456,3533,26181,25,,cross
2726693,8456,3533,26181,30,,cross
2726803,8654,3533,24393,45,1,cross
2726895,8654,3533,24393,46,,cross
2726928,8456,3533,37459,51,,short
2726960,8456,3533,26181,55,,short
2726967,8654,3533,24393,56,,cross
2727027,8456,3533,37459,65,,cross
2727043,8456,3533,26181,67,,cross
2729061,8650,3534,30618,2,,cross
2729067,8650,3534,30892,3,,cross
2729178,10261,3534,26160,18,,cross
2729248,8650,3534,30618,31,,cross
2729260,8650,3534,30618,31,,cross
2729265,8650,3534,30618,32,,cross
2729324,10261,3534,26160,40,,cross
2729559,10261,3534,26160,56,,cross
2729628,10261,3534,26160,68,,cross
2729636,8650,3534,30892,70,,cross
2729638,8650,3534,30892,70,,cross
2729648,10261,3534,26160,72,,short
2731310,10172,3535,41156,35,,cross
2731367,9798,3535,24754,39,,short
2731388,10172,3535,41156,43,,cross
2731509,9798,3535,24754,46,,cross
2731512,9798,3535,24754,46,,cross
2731522,10172,3535,41156,47,,cross
2731610,9798,3535,24754,57,,cross
2731676,9798,3535,24754,65,,cross
2731743,10172,3535,41156,76,,cross
2731769,10172,3535,41156,78,,cross
2731773,10172,3535,41156,79,,cross
2731808,10172,3535,41156,82,,cross
2731841,9798,3535,24754,87,,cross
2731846,9798,3535,40565,88,,cross
2731849,9798,3535,24754,88,,cross
2731857,9798,3535,40565,88,,cross
2727431,8659,3536,32734,5,,cross
2727445,8659,3536,32734,6,,cross
2727620,8466,3536,23823,20,,cross
2727695,8466,3536,23823,25,,cross
2727710,8659,3536,32734,27,,cross
2727764,8466,3536,23823,30,,cross
2727782,8466,3536,23823,31,,cross
2727799,8466,3536,23792,32,,cross
2727894,8659,3536,32734,40,,cross
2727975,8659,3536,32734,45,,cross
2728166,8466,3536,190872,49,,cross
2728560,8466,3536,23823,75,,cross
2728584,8659,3536,32734,76,,cross
2727375,10194,3537,39109,1,,cross
2727391,9850,3537,32728,2,,cross
2727656,10194,3537,39109,23,,cross
2727688,10194,3537,23253,25,,cross
2727725,9850,3537,32728,28,,cross
2727730,9850,3537,32728,28,,cross
2727935,10194,3537,23253,43,,cross
2728806,10194,3537,39109,90,2,short
2728808,10194,3537,39109,90,3,short
2727490,8528,3538,41061,10,,cross
2727750,8586,3538,24656,30,,cross
2727883,8528,3538,41061,39,,cross
2727888,8528,3538,41061,40,,cross
2728008,8586,3538,24656,45,3,cross
2728333,8586,3538,24656,60,,cross
2745361,9798,3539,40565,5,,cross
2745547,9879,3539,25997,19,,cross
2746070,9798,3539,40565,48,,cross
2746104,9798,3539,40565,49,,cross
2746361,9879,3539,38229,65,,cross
2746645,9879,3539,38229,87,,cross
2748969,8668,3540,24846,24,,cross
2749024,8650,3540,30892,33,,cross
2749116,8668,3540,26151,44,,short
2749120,8668,3540,26151,44,,short
2749328,8668,3540,24846,56,,cross
2749442,8650,3540,30618,71,,cross
2749463,8650,3540,30618,74,,cross
2749543,8668,3540,24846,88,,cross
2749925,8455,3541,41468,21,,cross
2749931,8455,3541,30631,21,,cross
2749972,8455,3541,41468,28,,short
2750179,8455,3541,41468,50,,cross
2750370,10260,3541,24154,73,,cross
2750410,8455,3541,30631,78,,cross
2750417,8455,3541,41468,78,,cross
2750421,8455,3541,41468,78,,cross
2750439,10260,3541,24154,81,,cross
2745328,9850,3542,32728,2,,cross
2745401,9850,3542,32728,7,,cross
2745460,10252,3542,183715,12,,cross
2745665,10252,3542,182223,28,,cross
2745682,9850,3542,32728,29,,short
2745932,10252,3542,182223,45,1,cross
2746155,10252,3542,182223,52,,cross
2746213,9850,3542,32728,57,,cross
2746319,9850,3542,32728,62,,cross
2746461,9850,3542,32728,72,,cross
2746789,10252,3542,23264,90,5,short
2746988,9825,3543,31013,12,,cross
2747015,9825,3543,31013,19,,short
2747064,10172,3543,166422,31,,cross
2747136,9825,3543,31013,39,,cross
2747399,10172,3543,166422,62,,cross
2747421,9825,3543,37436,67,,cross
2747451,9825,3543,31013,71,,cross
2747453,9825,3543,37436,72,,cross
2747466,9825,3543,37436,76,,cross
2747538,10172,3543,166422,84,,cross
2752929,8472,3544,24159,6,,cross
2752939,10194,3544,39109,9,,cross
2752946,8472,3544,24159,11,,cross
2752975,10194,3544,24411,22,,cross
2753065,8472,3544,24159,47,,cross
2753091,8472,3544,35443,60,,cross
2753102,8472,3544,35443,63,,cross
2753113,10194,3544,39109,71,,cross
2753128,10194,3544,39109,78,,cross
2753143,10194,3544,24773,85,,cross
2753145,10194,3544,24773,85,,cross
2745387,8456,3545,37459,7,,cross
2745543,10003,3545,2802,19,,cross
2745623,10003,3545,24123,25,,cross
2745634,10003,3545,24123,25,,cross
2746063,8456,3545,37459,47,,cross
2746095,10003,3545,24123,49,,cross
2746175,8456,3545,37459,54,,cross
2746496,8456,3545,37459,75,,cross
2745989,8586,3546,24656,22,,cross
2745999,8466,3546,37234,25,,cross
2746278,8586,3546,24656,45,2,cross
2746296,8586,3546,24656,45,3,cross
2746663,8466,3546,37234,58,,cross
2746679,8466,3546,37234,58,,cross
2746697,8466,3546,37234,59,,cross
2746843,8466,3546,37234,73,,cross
2746870,8586,3546,24656,79,,cross
2746901,8586,3546,24656,84,,cross
2745351,8659,3547,32734,3,,cross
2745514,8659,3547,32734,15,,cross
2745549,8528,3547,41061,18,,cross
2745558,8528,3547,41061,19,,cross
2745736,8528,3547,41061,31,,cross
2745795,8659,3547,32734,36,,cross
2745862,8528,3547,41061,40,,cross
2745958,8528,3547,41061,45,2,short
2746339,8659,3547,32734,60,,cross
2746756,8659,3547,32734,90,,cross
2746761,8659,3547,32734,90,1,cross
2746771,8659,3547,23954,90,1,short
2745625,8654,3548,24393,25,,cross
2745640,10261,3548,26160,26,,cross
2745925,8654,3548,24393,45,1,cross
2746214,10261,3548,26163,56,,cross
2746364,8654,3548,24393,64,,cross
2746388,8654,3548,24393,66,,cross
2746434,10261,3548,26160,69,,cross
2746605,8654,3548,24393,82,,cross
2746670,8654,3548,24393,87,,cross
2746775,8654,3548,30630,90,4,cross
2770933,9825,3549,37436,11,,cross
2770939,9825,3549,31013,14,,cross
2770941,9825,3549,31013,15,,cross
2771053,9825,3549,37436,39,,cross
2771161,8528,3549,41061,56,,cross
2771201,9825,3549,37436,66,,cross
2771235,8528,3549,41061,75,,cross
2771271,9825,3549,31013,83,,cross
2771281,9825,3549,37436,85,,cross
2771304,8528,3549,22991,90,,short
2771317,8528,3549,49825,90,3,cross
2761288,8455,3550,41468,24,,cross
2761304,10252,3550,182223,28,,cross
2761322,8455,3550,107417,30,,cross
2761358,8455,3550,41468,39,,cross
2761371,10252,3550,182223,41,,cross
2761474,10252,3550,182223,56,,cross
2761517,10252,3550,182223,67,,cross
2761536,8455,3550,41468,73,,cross
2761540,8455,3550,41468,73,,cross
2761587,8455,3550,41468,84,,cross
2761651,8455,3550,41468,90,4,cross
2761667,10252,3550,182223,90,7,cross
2761677,10252,3550,182223,90,8,cross
2764991,8668,3551,24846,3,,cross
2765005,8668,3551,26151,4,,cross
2765283,8668,3551,26151,22,,cross
2765476,8668,3551,26151,38,,cross
2766022,8668,3551,26151,68,,cross
2766136,8668,3551,26151,69,,short
2766182,8668,3551,24846,78,,cross
2766384,8654,3551,30630,90,2,cross
2764980,9879,3552,34574,2,,cross
2765006,9879,3552,34574,3,,cross
2765200,8650,3552,30892,16,,short
2765210,8650,3552,30892,16,,cross
2765262,9879,3552,34574,20,,cross
2765535,9879,3552,38229,41,,cross
2765717,8650,3552,30892,48,,cross
2765905,9879,3552,38229,60,,cross
2766042,8650,3552,127130,69,,cross
2766086,8650,3552,184536,72,,cross
2766132,9879,3552,38229,76,,cross
2766138,9879,3552,25997,76,,cross
2766169,8650,3552,30892,78,,cross
2766217,8650,3552,30892,81,,cross
2766235,8650,3552,30892,82,,cross
2765842,10260,3553,144993,15,,short
2765855,10260,3553,30843,16,,cross
2766071,10003,3553,24123,30,,cross
2766284,10260,3553,144993,44,,cross
2766432,10003,3553,38831,48,,short
2766434,10003,3553,24123,49,,cross
2766503,10260,3553,30843,60,,cross
2766530,10003,3553,24123,62,,cross
2766569,10260,3553,30843,68,,cross
2766601,10003,3553,38831,72,,short
2766634,10260,3553,30843,78,,cross
2766686,10260,3553,30843,87,,cross
2765011,9850,3554,32728,4,,cross
2765137,9850,3554,32728,12,,cross
2765317,9850,3554,32728,25,,cross
2765449,8659,3554,30827,35,,cross
2765530,9850,3554,32728,42,,cross
2765588,9850,3554,47194,45,1,cross
2766268,9850,3554,47194,84,,short
2766317,9850,3554,,87,,cross
2766320,9850,3554,96456,87,,cross
2766395,8659,3554,24171,90,3,cross
2765158,10261,3555,26163,14,,cross
2765192,10172,3555,,17,,cross
2765418,10172,3555,166422,34,,cross
2766035,10261,3555,26160,70,,cross
2770950,8456,3556,37459,2,,cross
2770988,8456,3556,37459,7,,cross
2771103,8456,3556,38807,40,,short
2771109,8456,3556,38807,42,,cross
2771208,8456,3556,38807,52,,cross
2771222,8456,3556,38807,57,,cross
2771279,9798,3556,117545,70,,cross
2771297,8456,3556,38807,73,,cross
2771321,9798,3556,115980,78,,cross
2771323,9798,3556,115980,79,,cross
2771328,9798,3556,115980,81,,cross
2771338,8456,3556,37459,86,,cross
2771340,8456,3556,37459,87,,cross
2771348,8456,3556,37459,90,1,short
2764305,8586,3557,24656,7,,cross
2764370,10194,3557,39109,14,,cross
2764452,8586,3557,31921,27,,cross
2764467,8586,3557,31921,31,,cross
2764515,8586,3557,31921,36,,cross
2764526,8586,3557,24656,38,,cross
2764601,8586,3557,31921,45,,cross
2764625,10194,3557,39109,45,2,cross
2764767,8586,3557,31921,49,,cross
2764907,8586,3557,31921,67,,cross
2764940,8586,3557,31921,72,,short
2764952,8586,3557,24656,73,,cross
2765288,8586,3557,30960,90,5,short
2765024,8466,3558,37234,4,,cross
2765113,8466,3558,37234,10,,cross
2765392,8466,3558,37234,31,,cross
2765408,8466,3558,37234,32,,cross
2765415,8466,3558,37234,32,,cross
2765499,8472,3558,24159,39,,cross
2765510,8472,3558,35443,40,,cross
2765826,8466,3558,23792,57,,cross
2765838,8466,3558,23792,58,,cross
2765876,8472,3558,,60,,cross
2765932,8466,3558,,51,,cross
2766129,8466,3558,279490,77,,cross
2766299,8466,3558,23792,87,,cross
2779593,8668,3559,26151,17,,short
2780091,8668,3559,26151,42,,cross
2780317,8455,3559,41468,47,,cross
2780394,8455,3559,41468,50,,short
2780466,8455,3559,41468,53,,cross
2780477,8455,3559,41468,53,,cross
2780520,8455,3559,41468,55,,cross
2780750,8668,3559,26151,63,,short
2780782,8455,3559,41468,64,,cross
2780949,8668,3559,26151,70,,cross
2781300,8455,3559,128864,85,,short
2779235,8650,3560,30892,2,,cross
2779240,8650,3560,184536,2,,cross
2779247,8650,3560,184536,3,,cross
2779452,8650,3560,184536,14,,cross
2779458,8650,3560,30892,14,,cross
2779505,8650,3560,30892,17,,short
2779545,8650,3560,30892,19,,cross
2779712,8650,3560,184536,27,,short
2780298,8650,3560,184536,48,,cross
2780377,8650,3560,30892,51,,short
2780425,8650,3560,184536,53,,cross
2780676,8650,3560,184536,62,,cross
2780948,8650,3560,30892,71,,cross
2781269,8650,3560,30892,85,,cross
2779289,9850,3561,32728,6,,cross
2779311,8456,3561,38807,7,,cross
2779415,8456,3561,16351,12,,cross
2779597,9850,3561,32728,21,,cross
2779615,9850,3561,32728,22,,cross
2779809,9850,3561,32728,32,,cross
2779935,8456,3561,16351,36,,cross
2780063,9850,3561,32728,42,,cross
2780323,9850,3561,32728,49,,cross
2780512,8456,3561,16351,56,,cross
2780844,9850,3561,35493,68,,short
2781343,8456,3561,37459,88,,cross
2781358,8456,3561,37459,88,,cross
2781381,8456,3561,38807,89,,cross
2779426,9825,3562,37436,12,,cross
2779633,10261,3562,26160,22,,cross
2779729,10261,3562,26160,27,,cross
2779911,10261,3562,26160,35,,cross
2780103,9825,3562,37436,42,,cross
2781174,10261,3562,26163,79,,short
2781267,9825,3562,31013,83,,cross
2781550,9825,3562,75489,90,5,short
2779534,10194,3563,24411,18,,cross
2780148,8466,3563,37234,45,,cross
2780174,10194,3563,24411,45,1,cross
2780410,8466,3563,37234,53,,cross
2780562,10194,3563,24773,59,,cross
2780631,10194,3563,24773,61,,cross
2780770,8466,3563,35345,66,,short
2779898,10003,3564,24123,35,,cross
2780147,10003,3564,38831,45,,cross
2780314,10003,3564,38831,47,,cross
2780463,10003,3564,24123,52,,cross
2780483,10003,3564,24123,53,,short
2780754,10003,3564,24123,63,,cross
2780768,10003,3564,24123,63,,short
2781035,10003,3564,24123,73,,cross
2779307,8586,3565,31921,6,,cross
2779326,8586,3565,24656,7,,cross
2779380,8586,3565,30895,10,,short
2779737,8586,3565,31921,28,,cross
2779799,8472,3565,24159,31,,cross
2780480,8586,3565,24656,53,,cross
2780659,8586,3565,31921,60,,cross
2780706,8586,3565,24656,62,,cross
2780801,8586,3565,24656,65,,cross
2780917,8586,3565,24656,69,,cross
2780928,8586,3565,24656,69,,cross
2780975,8586,3565,24656,71,,cross
2781388,8586,3565,24656,87,,cross
2781399,8586,3565,24656,88,,cross
2781534,8586,3565,24656,90,3,short
2779510,10260,3566,160713,14,,cross
2780182,10260,3566,30843,43,,short
2780247,10260,3566,160713,45,3,cross
2780638,10260,3566,30843,56,,cross
2780901,10260,3566,24154,65,,cross
2780955,8659,3566,23257,67,,short
2781064,8659,3566,23257,71,,cross
2781123,8659,3566,23257,74,,short
2779476,9798,3567,,13,,short
2779481,9798,3567,33045,14,,cross
2779482,,3567,,14,,cross
2779569,8654,3567,30630,18,,cross
2779777,,3567,,28,,short
2779778,8654,3567,30630,29,,cross
2779834,8654,3567,,29,,short
2780467,9798,3567,24754,53,,cross
2780978,8654,3567,30630,71,,cross
2781031,8654,3567,37169,73,,cross
2781254,9798,3567,,83,,cross
2781439,8654,3567,37169,90,,cross
2779511,8528,3568,41061,17,,cross
2779535,10252,3568,182223,18,,cross
2779966,10252,3568,182223,38,,cross
2780070,8528,3568,41061,42,,short
2780219,8528,3568,41061,45,3,cross
2781468,8528,3568,41061,90,1,cross
2348166,8466,3569,23823,15,,cross
2348221,9825,3569,37436,20,,cross
2348369,9825,3569,37436,30,,short
2348460,8466,3569,,37,,cross
2348561,9825,3569,37436,43,,short
2348709,9825,3569,37436,47,,cross
2349218,9825,3569,37436,75,,cross
2349267,9825,3569,37436,79,,cross
2349463,8466,3569,190872,90,,cross
2349495,9825,3569,196386,90,2,short
2349511,9825,3569,37436,90,3,short
2348043,10003,3570,24123,6,,cross
2348096,10003,3570,24123,10,,cross
2348106,10003,3570,24123,11,,cross
2348150,10252,3570,161415,14,,cross
2348174,10252,3570,161415,16,,cross
2348316,10003,3570,24123,27,,cross
2348492,10252,3570,161415,39,,cross
2348798,10252,3570,161415,52,,cross
2348811,10252,3570,161415,53,,cross
2348832,10252,3570,161415,54,,cross
2348840,10252,3570,161415,54,,cross
2349200,10252,3570,161415,74,,cross
2349207,10252,3570,161415,75,,cross
2349260,10252,3570,161415,79,,cross
2355728,8668,3571,26151,23,,cross
2355834,8668,3571,24846,56,,cross
2355840,10261,3571,26160,58,,cross
2355854,8668,3571,36012,63,,short
2355866,10261,3571,26160,68,,cross
2355876,10261,3571,26160,70,,cross
2348236,9879,3572,34574,21,,cross
2349007,8659,3572,24171,63,,cross
2349071,9879,3572,34574,67,,cross
2349129,8659,3572,24171,70,,cross
2349167,9879,3572,34574,72,,cross
2349199,9879,3572,34574,74,,cross
2349496,8659,3572,24171,90,1,cross
2349521,9879,3572,197514,90,3,short
2348169,10260,3573,24154,16,,cross
2348223,10260,3573,24154,21,,cross
2348240,10260,3573,24154,21,,cross
2348376,8528,3573,49825,31,,short
2348476,8528,3573,38254,38,,cross
2348787,10260,3573,24154,51,,short
2348988,10260,3573,40945,62,,cross
2349120,8528,3573,118929,69,,cross
2349287,8528,3573,118929,80,,cross
2349512,8528,3573,49825,90,3,short
2347292,8654,3574,37169,2,,cross
2347418,9850,3574,23629,21,,cross
2347462,8654,3574,24372,28,,cross
2347473,9850,3574,32728,29,,cross
2347536,9850,3574,32728,39,,cross
2347539,9850,3574,23629,40,,cross
2347648,9850,3574,32728,50,,cross
2347658,9850,3574,32728,52,,cross
2347661,9850,3574,23629,52,,cross
2347757,8654,3574,37169,74,,cross
2347761,8654,3574,37169,75,,cross
2347821,8654,3574,37169,88,,cross
2347852,9850,3574,32728,90,3,cross
2347973,8455,3575,30631,2,,cross
2348142,8455,3575,30631,14,,cross
2348437,8455,3575,30631,35,,cross
2348909,10172,3575,,58,,cross
2349063,8455,3575,107417,66,,cross
2349458,10172,3575,41156,90,,cross
2352619,8586,3576,31921,6,,cross
2353006,9798,3576,40565,44,,cross
2353023,8586,3576,41008,45,,cross
2353134,8586,3576,157729,51,,cross
2353201,8586,3576,157729,60,,short
2353212,9798,3576,33615,62,,cross
2353214,9798,3576,40565,62,,cross
2353229,9798,3576,40565,64,,cross
2353379,9798,3576,33615,85,,cross
2353400,9798,3576,33615,87,,cross
2353448,9798,3576,33615,90,4,cross
2348028,8456,3577,26181,6,,cross
2348152,10194,3577,39109,14,,cross
2348386,10194,3577,39109,31,,cross
2348451,8456,3577,26181,37,,cross
2348540,10194,3577,39109,43,,cross
2348557,10194,3577,39109,44,,cross
2348724,10194,3577,39109,49,,short
2348809,10194,3577,39109,54,,cross
2348828,8456,3577,26181,54,,cross
2348981,8456,3577,34305,63,,cross
2349486,8456,3577,37459,90,2,cross
2349803,8472,3578,160243,32,,cross
2349824,8650,3578,30618,36,,cross
2349944,8650,3578,30618,48,,cross
2350002,8472,3578,160243,56,,cross
2350062,8650,3578,30892,65,,cross
2350120,8650,3578,30892,77,,cross
2350128,8650,3578,30892,78,,short
2350145,8650,3578,40636,79,,cross
2350244,8650,3578,30892,90,4,cross
2367655,8455,3579,107417,1,,cross
2367666,8455,3579,41468,2,,cross
2367696,10194,3579,23253,4,,cross
2367733,8455,3579,41468,7,,cross
2367813,8455,3579,107417,13,,cross
2367881,8455,3579,128864,17,,cross
2367953,8455,3579,41468,22,,short
2368284,8455,3579,41468,45,,cross
2368287,8455,3579,41468,45,,cross
2368505,10194,3579,39109,54,,cross
2368550,8455,3579,41468,56,,cross
2368694,8455,3579,41468,65,,cross
2368848,8455,3579,41468,76,,cross
2369024,10194,3579,23253,87,,cross
2369037,8455,3579,128864,88,,short
2369090,8455,3579,128864,90,1,short
2370757,8650,3580,30618,6,,short
2370774,8650,3580,127130,9,,cross
2370813,8650,3580,30618,20,,cross
2370875,8650,3580,30618,35,,cross
2370950,8650,3580,30618,45,1,cross
2371060,10260,3580,30843,53,,cross
2371108,10260,3580,24154,63,,cross
2371133,8650,3580,30618,66,,cross
2371232,8650,3580,280276,85,,cross
2371271,10260,3580,24154,90,,short
2371630,8456,3581,37459,15,,cross
2371718,8456,3581,23991,25,,cross
2371765,9825,3581,37436,32,,cross
2371833,8456,3581,37459,40,,cross
2371847,8456,3581,37459,42,,cross
2371956,9825,3581,37436,48,,cross
2371981,8456,3581,37459,51,,cross
2372007,8456,3581,37459,54,,cross
2372027,8456,3581,37459,56,,cross
2372151,9825,3581,37436,75,,cross
2372188,8456,3581,37459,81,,cross
2372197,9825,3581,37436,82,,cross
2372218,8456,3581,38817,84,,cross
2371188,9850,3582,24583,7,,cross
2371240,9850,3582,24583,12,,cross
2371397,10261,3582,26160,30,,cross
2371442,9850,3582,24583,38,,cross
2371611,9850,3582,46354,53,,cross
2371638,10261,3582,26160,57,,cross
2371698,10261,3582,26160,64,,cross
2371867,9850,3582,24583,86,,cross
2368144,8466,3583,37234,33,,cross
2368421,10252,3583,161415,48,,cross
2368427,10252,3583,161415,49,,cross
2368775,10252,3583,182223,71,,cross
2369067,10252,3583,182223,89,,cross
2367113,10003,3584,24123,37,,cross
2367169,10003,3584,24123,45,2,cross
2367255,10003,3584,24123,49,,cross
2367261,10003,3584,24123,50,,cross
2367276,10003,3584,24123,52,,cross
2367279,10003,3584,24123,52,,cross
2367298,10003,3584,24123,54,,cross
2367393,8668,3584,26151,71,,short
2367410,8668,3584,24846,73,,cross
2367423,8668,3584,24846,74,,cross
2367456,10003,3584,24123,79,,cross
2367510,8668,3584,24846,87,,short
2371568,10172,3585,41156,5,,cross
2371577,10172,3585,41156,6,,cross
2371596,8586,3585,31921,9,,cross
2371627,10172,3585,41156,13,,cross
2371647,10172,3585,41156,15,,cross
2371660,8586,3585,31921,16,,cross
2371724,10172,3585,30367,24,,cross
2371778,10172,3585,41156,32,,short
2371787,10172,3585,41156,32,,cross
2371968,8586,3585,31921,47,,cross
2372014,8586,3585,31921,52,,cross
2372040,10172,3585,41156,55,,cross
2372071,8586,3585,31921,59,,cross
2372141,8586,3585,31921,71,,cross
2372165,8586,3585,31921,75,,cross
2372214,8586,3585,31921,81,,cross
2372237,10172,3585,41156,83,,cross
2372269,8586,3585,31921,88,,cross
2372302,8586,3585,31921,90,2,short
2367717,8659,3586,23257,5,,cross
2367775,8659,3586,24171,9,,cross
2368073,8659,3586,24171,28,,cross
2368134,8659,3586,24171,33,,cross
2368304,8659,3586,23257,45,,cross
2368474,8659,3586,23257,51,,cross
2368549,8659,3586,23257,56,,cross
2368607,8659,3586,24171,60,,cross
2368612,8659,3586,23257,61,,cross
2368713,9798,3586,23282,67,,short
2367793,8654,3587,37169,12,,cross
2367801,8654,3587,37169,12,,cross
2367966,8472,3587,35443,22,,cross
2368104,8654,3587,24372,31,,cross
2368534,8654,3587,37169,55,,cross
2368542,8654,3587,37169,56,,cross
2368700,8654,3587,37169,65,,cross
2368793,8654,3587,37169,71,,cross
2368845,8654,3587,37169,76,,cross
2368908,8654,3587,37169,79,,cross
2369061,8654,3587,37169,89,,cross
2367728,9879,3588,24130,6,,cross
2367734,9879,3588,34574,7,,cross
2367929,9879,3588,34574,20,,cross
2367943,9879,3588,34574,21,,cross
2368001,9879,3588,34574,25,,cross
2368057,9879,3588,34574,28,,cross
2368249,8528,3588,118929,42,,cross
2368313,8528,3588,22991,45,1,cross
2368489,8528,3588,38254,51,,cross
2368707,9879,3588,38229,65,,cross
2368828,8528,3588,38254,74,,cross
2368951,8528,3588,38254,80,,cross
2368990,8528,3588,38254,83,,cross
2369004,8528,3588,38254,84,,cross
2369113,8528,3588,41061,90,1,cross
2381717,8455,3589,107417,22,,cross
2381723,9825,3589,37436,24,,cross
2381726,9825,3589,37436,25,,cross
2381755,9825,3589,37436,34,,cross
2381790,9825,3589,37436,44,,cross
2381826,8455,3589,41468,48,,cross
2381881,9825,3589,37436,67,,cross
2381907,9825,3589,37436,74,,cross
2381916,8455,3589,107417,76,,cross
2381919,8455,3589,107417,76,,short
2381988,8455,3589,107417,90,5,short
2385922,10252,3590,139671,10,,cross
2385938,8659,3590,24171,12,,cross
2385961,10252,3590,139671,13,,cross
2385978,10252,3590,139671,15,,cross
2386076,10252,3590,139671,26,,cross
2386173,10252,3590,139671,39,,cross
2386193,10252,3590,139671,41,,cross
2386211,10252,3590,139671,44,,cross
2386300,8659,3590,32734,48,,cross
2386337,10252,3590,139671,55,,cross
2386440,10252,3590,29581,68,,cross
2386494,8659,3590,24171,75,,cross
2386535,10252,3590,161415,80,,cross
2386570,8659,3590,32734,85,,cross
2386582,10252,3590,161415,87,,cross
2382095,8466,3591,37234,6,,cross
2382122,8668,3591,24846,8,,cross
2382137,8668,3591,24846,9,,cross
2382297,8466,3591,190872,22,,cross
2382466,8668,3591,36012,35,,cross
2382560,8466,3591,37234,39,,cross
2382621,8668,3591,26151,45,1,cross
2382636,8668,3591,26151,45,2,cross
2382789,8668,3591,24846,52,,short
2382890,8668,3591,24846,58,,cross
2382900,8668,3591,24846,59,,cross
2383044,8668,3591,24846,68,,cross
2383307,8668,3591,24846,86,,cross
2382390,8456,3592,37459,29,,cross
2382761,9879,3592,34574,51,,cross
2382779,8456,3592,38817,53,,short
2382876,9879,3592,34574,58,,
2382939,8456,3592,37459,62,,cross
2382950,8456,3592,37459,63,,cross
2383177,,3592,,77,,short
2383690,8586,3593,31921,9,,cross
2383753,8586,3593,31921,17,,short
2383759,8586,3593,31921,18,,cross
2383793,10260,3593,24154,24,,cross
2383859,10260,3593,24154,39,,cross
2383892,10260,3593,24154,43,,cross
2383926,8586,3593,31921,45,3,short
2384041,8586,3593,31921,55,,short
2384084,10260,3593,30829,64,,cross
2384111,10260,3593,40945,67,,cross
2384159,10260,3593,30829,80,,short
2384167,10260,3593,40945,81,,cross
2384186,10260,3593,30843,85,,cross
2384222,10260,3593,30843,90,4,cross
2382151,8650,3594,27365,10,,cross
2382330,9850,3594,23629,24,,cross
2382417,8650,3594,27365,31,,cross
2382550,9850,3594,32728,41,,cross
2382583,9850,3594,23629,44,,cross
2382751,8650,3594,30618,51,,cross
2382776,9850,3594,23629,52,,cross
2382801,8650,3594,27365,54,,cross
2383244,8650,3594,30618,82,,cross
2383336,9850,3594,35493,88,,cross
2388975,10172,3595,41156,6,,cross
2388984,8654,3595,37169,10,,short
2389070,8654,3595,37169,35,,cross
2389085,8654,3595,37169,38,,cross
